spearman	pearson	r2	mae	repeat	fold	n_train	n_test	suite	subset	endpoint	task	model	model_label	auroc	auprc	balanced_acc	brier
0.3934297854244182	0.396187581920681	0.1283275075848506	0.4171980586581653	1	2	617	155	main	all	eCARD	regression	standard_sbs	Standard SBS96				
0.3941989699105448	0.3889039522844456	0.1357291922610403	0.4009705340693433	1	3	618	154	main	all	eCARD	regression	standard_sbs	Standard SBS96				
0.3064808669198661	0.3115608693417398	0.0760303043502045	0.4401529981195249	1	4	618	154	main	all	eCARD	regression	standard_sbs	Standard SBS96				
0.5022417178014902	0.4649772532120533	0.2090680112758692	0.3800044815501222	1	5	618	154	main	all	eCARD	regression	standard_sbs	Standard SBS96				
0.4235313074022752	0.4335151260619418	0.1852243746505957	0.3862014599326349	1	1	617	155	main	all	eCARD	regression	standard_sbs_id	Standard SBS96+ID83				
0.3524636653668911	0.370017639467964	0.1133100099203197	0.4251510715439242	1	2	617	155	main	all	eCARD	regression	standard_sbs_id	Standard SBS96+ID83				
0.5041215933707914	0.4827876400062392	0.1862754254418852	0.3951590455477888	1	3	618	154	main	all	eCARD	regression	standard_sbs_id	Standard SBS96+ID83				
0.4276974132761609	0.4139923297971917	0.1310184063467327	0.4032147860608076	1	4	618	154	main	all	eCARD	regression	standard_sbs_id	Standard SBS96+ID83				
0.3518360922913844	0.3729566024188733	0.112522338676	0.4253231687650665	1	5	618	154	main	all	eCARD	regression	standard_sbs_id	Standard SBS96+ID83				
				1	1	617	155	main	all	hrd_binary_24	classification	burden_only	Burden only	0.7434607645875252	0.6863144398827762	0.7152079141515761	0.210361586847068
				1	2	617	155	main	all	hrd_binary_24	classification	burden_only	Burden only	0.800888665325285	0.7240242879260632	0.7266096579476862	0.1845171243097186
				1	3	618	154	main	all	hrd_binary_24	classification	burden_only	Burden only	0.8516884439165112	0.8104437326803348	0.7627693874087902	0.1567829627900069
				1	4	618	154	main	all	hrd_binary_24	classification	burden_only	Burden only	0.7573979591836735	0.7090684352143161	0.6916666666666667	0.2087143009812513
				1	5	618	154	main	all	hrd_binary_24	classification	burden_only	Burden only	0.797704081632653	0.758383191580924	0.7833333333333333	0.1772023582914376
				1	1	617	155	main	all	hrd_binary_24	classification	locked_uga_sbs	Locked UGA SBS96	0.8209255533199196	0.7741695341461362	0.7178906773977196	0.1732664224121386
				1	2	617	155	main	all	hrd_binary_24	classification	locked_uga_sbs	Locked UGA SBS96	0.8645204560697518	0.8636855747934588	0.789906103286385	0.1484553111338701
				1	3	618	154	main	all	hrd_binary_24	classification	locked_uga_sbs	Locked UGA SBS96	0.8208043441371118	0.800204765370157	0.7536908196164942	0.1738451705753446
				1	4	618	154	main	all	hrd_binary_24	classification	locked_uga_sbs	Locked UGA SBS96	0.8430272108843537	0.841363689047527	0.7261904761904763	0.1648092963422227
				1	5	618	154	main	all	hrd_binary_24	classification	locked_uga_sbs	Locked UGA SBS96	0.8040816326530613	0.757567678906222	0.7416666666666667	0.1770555520218728
				1	1	617	155	main	all	hrd_binary_24	classification	locked_uga_sbs_id_pooled	Locked pooled UGA SBS+ID	0.8034875922199866	0.787808832264484	0.7476525821596245	0.1780331362186203
				1	2	617	155	main	all	hrd_binary_24	classification	locked_uga_sbs_id_pooled	Locked pooled UGA SBS+ID	0.7936787391012743	0.8048203242861723	0.7141180415828303	0.1861129134608622
				1	3	618	154	main	all	hrd_binary_24	classification	locked_uga_sbs_id_pooled	Locked pooled UGA SBS+ID	0.7929747157644664	0.780203040229647	0.7135584591888682	0.1916989949674889
				1	4	618	154	main	all	hrd_binary_24	classification	locked_uga_sbs_id_pooled	Locked pooled UGA SBS+ID	0.811734693877551	0.8231661586717984	0.736904761904762	0.1747002707638385
				1	5	618	154	main	all	hrd_binary_24	classification	locked_uga_sbs_id_pooled	Locked pooled UGA SBS+ID	0.8185374149659864	0.8477579797579246	0.7523809523809524	0.1703265822696031
				1	1	617	155	main	all	hrd_binary_24	classification	locked_uga_sbs_id_separate	Locked separate-block UGA SBS+ID	0.7432930918846411	0.7513187505115749	0.6783199195171026	0.2139162731810878
				1	2	617	155	main	all	hrd_binary_24	classification	locked_uga_sbs_id_separate	Locked separate-block UGA SBS+ID	0.8978873239436621	0.8864709486547749	0.828890006706908	0.1285328538260471
				1	3	618	154	main	all	hrd_binary_24	classification	locked_uga_sbs_id_separate	Locked separate-block UGA SBS+ID	0.8040047513999661	0.7845876846567179	0.7216188698455794	0.1869513012774239
				1	4	618	154	main	all	hrd_binary_24	classification	locked_uga_sbs_id_separate	Locked separate-block UGA SBS+ID	0.8629251700680272	0.8495137355498771	0.7916666666666667	0.1466472992162674
				1	5	618	154	main	all	hrd_binary_24	classification	locked_uga_sbs_id_separate	Locked separate-block UGA SBS+ID	0.8198979591836735	0.8246712679742875	0.7488095238095238	0.1814275326463698
				1	1	617	155	main	all	hrd_binary_24	classification	standard_sbs	Standard SBS96	0.8395372233400402	0.8230193080701892	0.7628269617706237	0.160429316315823
				1	2	617	155	main	all	hrd_binary_24	classification	standard_sbs	Standard SBS96	0.7940979208584842	0.8007496238434019	0.7422870556673373	0.1854719576758497
				1	3	618	154	main	all	hrd_binary_24	classification	standard_sbs	Standard SBS96	0.8530459867639572	0.8587465997233631	0.7999321228576277	0.1476149335619932
				1	4	618	154	main	all	hrd_binary_24	classification	standard_sbs	Standard SBS96	0.8251700680272108	0.8456524205152156	0.7904761904761904	0.1591208890401477
				1	5	618	154	main	all	hrd_binary_24	classification	standard_sbs	Standard SBS96	0.8833333333333333	0.860036923894207	0.7726190476190476	0.1427060857739299
				1	1	617	155	main	all	hrd_binary_24	classification	standard_sbs_id	Standard SBS96+ID83	0.7914151576123406	0.7656094807073843	0.7086686787391012	0.1919079429149136
				1	2	617	155	main	all	hrd_binary_24	classification	standard_sbs_id	Standard SBS96+ID83	0.8611670020120724	0.859296573343818	0.7780013413816231	0.1504044811472372
				1	3	618	154	main	all	hrd_binary_24	classification	standard_sbs_id	Standard SBS96+ID83	0.864076022399457	0.8804392508750112	0.792889869336501	0.1422122847957102
				1	4	618	154	main	all	hrd_binary_24	classification	standard_sbs_id	Standard SBS96+ID83	0.879591836734694	0.8888576951831343	0.805952380952381	0.1344596742007065
				1	5	618	154	main	all	hrd_binary_24	classification	standard_sbs_id	Standard SBS96+ID83	0.8523809523809524	0.8059471778788292	0.8130952380952381	0.1537986702349583
				1	1	617	155	main	all	hrd_binary_33	classification	burden_only	Burden only	0.8325453112687156	0.6642544205263514	0.7579787234042553	0.1669523904365853
				1	2	617	155	main	all	hrd_binary_33	classification	burden_only	Burden only	0.8189519306540581	0.691697263605202	0.7524625689519306	0.1639028212642349
				1	3	618	154	main	all	hrd_binary_33	classification	burden_only	Burden only	0.8703703703703705	0.7184770253675721	0.7912640901771336	0.1556044458647256
				1	4	618	154	main	all	hrd_binary_33	classification	burden_only	Burden only	0.8111950686021078	0.5739056051418262	0.7640684032610856	0.1767685637388097
				1	5	618	154	main	all	hrd_binary_33	classification	burden_only	Burden only	0.8143766156293498	0.6975671515538752	0.7448796977530324	0.1744805294203309
				1	1	617	155	main	all	hrd_binary_33	classification	locked_uga_sbs	Locked UGA SBS96	0.8833727344365642	0.8348934536353733	0.8089046493301812	0.1326958849853714
				1	2	617	155	main	all	hrd_binary_33	classification	locked_uga_sbs	Locked UGA SBS96	0.8382584712371945	0.7351927010049841	0.7751182033096926	0.1503379910477814
				1	3	618	154	main	all	hrd_binary_33	classification	locked_uga_sbs	Locked UGA SBS96	0.8856682769726247	0.8012119565603406	0.806159420289855	0.1152117651779432
				1	4	618	154	main	all	hrd_binary_33	classification	locked_uga_sbs	Locked UGA SBS96	0.8281964605289321	0.652389157431692	0.7503479817061045	0.1550833001049588
				1	5	618	154	main	all	hrd_binary_33	classification	locked_uga_sbs	Locked UGA SBS96	0.8761185126267648	0.7919443101821235	0.8061244780274408	0.1338416283554724
				1	1	617	155	main	all	hrd_binary_33	classification	locked_uga_sbs_id_pooled	Locked pooled UGA SBS+ID	0.8617021276595744	0.7238144086626399	0.7631008668242711	0.1368578048670177
				1	2	617	155	main	all	hrd_binary_33	classification	locked_uga_sbs_id_pooled	Locked pooled UGA SBS+ID	0.8756895193065406	0.7967092533087655	0.814913317572892	0.1347312720543546
				1	3	618	154	main	all	hrd_binary_33	classification	locked_uga_sbs_id_pooled	Locked pooled UGA SBS+ID	0.8679549114331723	0.803919554607005	0.7971014492753623	0.1355174227823928
				1	4	618	154	main	all	hrd_binary_33	classification	locked_uga_sbs_id_pooled	Locked pooled UGA SBS+ID	0.8395307218134819	0.7768823527503456	0.8162656591767747	0.1342358122339014
				1	5	618	154	main	all	hrd_binary_33	classification	locked_uga_sbs_id_pooled	Locked pooled UGA SBS+ID	0.8985881885066613	0.8214628220434269	0.7869357725193875	0.1196517476740141
				1	1	617	155	main	all	hrd_binary_33	classification	locked_uga_sbs_id_separate	Locked separate-block UGA SBS+ID	0.8743104806934595	0.778977887510327	0.8107762017336486	0.1247493604945413
				1	2	617	155	main	all	hrd_binary_33	classification	locked_uga_sbs_id_separate	Locked separate-block UGA SBS+ID	0.8934200157604413	0.8368316221193198	0.8070330969267139	0.1241685676727333
				1	3	618	154	main	all	hrd_binary_33	classification	locked_uga_sbs_id_separate	Locked separate-block UGA SBS+ID	0.7791867954911432	0.69409706174421	0.6869967793880838	0.1844952719083439
				1	4	618	154	main	all	hrd_binary_33	classification	locked_uga_sbs_id_separate	Locked separate-block UGA SBS+ID	0.868562338437065	0.7584587570443211	0.7869357725193875	0.1255501014756528
				1	5	618	154	main	all	hrd_binary_33	classification	locked_uga_sbs_id_separate	Locked separate-block UGA SBS+ID	0.8928216345197854	0.8272250265535859	0.8401272618810897	0.120513761681142
				1	1	617	155	main	all	hrd_binary_33	classification	standard_sbs	Standard SBS96	0.8780535855003941	0.7456103186597149	0.8223010244286839	0.1276488787753907
				1	2	617	155	main	all	hrd_binary_33	classification	standard_sbs	Standard SBS96	0.8599290780141845	0.7777237694317377	0.7483254531126872	0.1353354999258287
				1	3	618	154	main	all	hrd_binary_33	classification	standard_sbs	Standard SBS96	0.8961352657004831	0.7778926336453927	0.8248792270531401	0.1182129882198389
				1	4	618	154	main	all	hrd_binary_33	classification	standard_sbs	Standard SBS96	0.8516603698548418	0.7406629695113295	0.7822628753231259	0.1424377374746921
				1	5	618	154	main	all	hrd_binary_33	classification	standard_sbs	Standard SBS96	0.8834758401272619	0.8117079327033775	0.8349572479618215	0.1175500787453392
				1	1	617	155	main	all	hrd_binary_33	classification	standard_sbs_id	Standard SBS96+ID83	0.8315602836879432	0.7088391626828865	0.7385736800630418	0.1623056392430218
				1	2	617	155	main	all	hrd_binary_33	classification	standard_sbs_id	Standard SBS96+ID83	0.8900709219858156	0.7872755200530448	0.8010244286840031	0.1280171027341839
				1	3	618	154	main	all	hrd_binary_33	classification	standard_sbs_id	Standard SBS96+ID83	0.8800322061191627	0.8079305716977196	0.8156199677938809	0.1241653330214552
				1	4	618	154	main	all	hrd_binary_33	classification	standard_sbs_id	Standard SBS96+ID83	0.8580234639093258	0.7714119602421965	0.7226088685623384	0.1348155284742278
				1	5	618	154	main	all	hrd_binary_33	classification	standard_sbs_id	Standard SBS96+ID83	0.9240405647245972	0.8476602756852026	0.8209385563730364	0.1028618790997013
				1	1	617	155	main	all	hrd_binary_42	classification	burden_only	Burden only	0.8581333333333333	0.6248087819997974	0.7833333333333334	0.1492630900126235
				1	2	617	155	main	all	hrd_binary_42	classification	burden_only	Burden only	0.8445333333333334	0.5315165088511496	0.7426666666666666	0.1639174663450992
				1	3	618	154	main	all	hrd_binary_42	classification	burden_only	Burden only	0.853494623655914	0.6284917323781535	0.7411290322580645	0.151573647990542
				1	4	618	154	main	all	hrd_binary_42	classification	burden_only	Burden only	0.8596774193548387	0.5979180218965653	0.7951612903225806	0.1412557154472501
				1	5	618	154	main	all	hrd_binary_42	classification	burden_only	Burden only	0.8005376344086022	0.4864118752960595	0.6876344086021505	0.1844615499622713
				1	1	617	155	main	all	hrd_binary_42	classification	locked_uga_sbs	Locked UGA SBS96	0.92	0.7755962358158569	0.8686666666666667	0.0888242374581056
				1	2	617	155	main	all	hrd_binary_42	classification	locked_uga_sbs	Locked UGA SBS96	0.9109333333333332	0.8089825197215685	0.8140000000000001	0.0814179157338659
				1	3	618	154	main	all	hrd_binary_42	classification	locked_uga_sbs	Locked UGA SBS96	0.903494623655914	0.8055229297423103	0.814247311827957	0.0987324268544523
				1	4	618	154	main	all	hrd_binary_42	classification	locked_uga_sbs	Locked UGA SBS96	0.9096774193548388	0.7017888707538052	0.7723118279569892	0.094758641446369
				1	5	618	154	main	all	hrd_binary_42	classification	locked_uga_sbs	Locked UGA SBS96	0.8830645161290324	0.6878058630030169	0.793010752688172	0.1012233009390526
				1	1	617	155	main	all	hrd_binary_42	classification	locked_uga_sbs_id_pooled	Locked pooled UGA SBS+ID	0.8402666666666666	0.6985954348548034	0.7306666666666667	0.1158356926891531
				1	2	617	155	main	all	hrd_binary_42	classification	locked_uga_sbs_id_pooled	Locked pooled UGA SBS+ID	0.904	0.8068391402300229	0.8426666666666667	0.0795188560215769
				1	3	618	154	main	all	hrd_binary_42	classification	locked_uga_sbs_id_pooled	Locked pooled UGA SBS+ID	0.907258064516129	0.7771983225989862	0.810752688172043	0.1100527875765148
				1	4	618	154	main	all	hrd_binary_42	classification	locked_uga_sbs_id_pooled	Locked pooled UGA SBS+ID	0.9202956989247312	0.8274015917719958	0.8556451612903226	0.0867068429805325
				1	5	618	154	main	all	hrd_binary_42	classification	locked_uga_sbs_id_pooled	Locked pooled UGA SBS+ID	0.9223118279569892	0.7896575068286782	0.8510752688172043	0.0809380516635578
				1	1	617	155	main	all	hrd_binary_42	classification	locked_uga_sbs_id_separate	Locked separate-block UGA SBS+ID	0.9194666666666668	0.7652079009532666	0.8146666666666667	0.0953121946555567
				1	2	617	155	main	all	hrd_binary_42	classification	locked_uga_sbs_id_separate	Locked separate-block UGA SBS+ID	0.8797333333333334	0.7700603832683531	0.7593333333333333	0.0875998205300004
				1	3	618	154	main	all	hrd_binary_42	classification	locked_uga_sbs_id_separate	Locked separate-block UGA SBS+ID	0.93252688172043	0.8238925891402804	0.8516129032258064	0.0823167053502126
				1	4	618	154	main	all	hrd_binary_42	classification	locked_uga_sbs_id_separate	Locked separate-block UGA SBS+ID	0.910483870967742	0.7910337846645387	0.8384408602150537	0.0788625690137156
				1	5	618	154	main	all	hrd_binary_42	classification	locked_uga_sbs_id_separate	Locked separate-block UGA SBS+ID	0.8836021505376345	0.7088161580669416	0.7849462365591398	0.1105848889133236
				1	1	617	155	main	all	hrd_binary_42	classification	standard_sbs	Standard SBS96	0.9162666666666668	0.811553158541965	0.8306666666666667	0.080557521219358
				1	2	617	155	main	all	hrd_binary_42	classification	standard_sbs	Standard SBS96	0.9312	0.7656950423885112	0.8520000000000001	0.0862164153260998
				1	3	618	154	main	all	hrd_binary_42	classification	standard_sbs	Standard SBS96	0.93494623655914	0.8070023541930236	0.8005376344086022	0.0769691620844159
				1	4	618	154	main	all	hrd_binary_42	classification	standard_sbs	Standard SBS96	0.945967741935484	0.8135607276535621	0.8435483870967742	0.0835397871334208
				1	5	618	154	main	all	hrd_binary_42	classification	standard_sbs	Standard SBS96	0.8672043010752688	0.6707807749474987	0.7637096774193548	0.1093661913072688
				1	1	617	155	main	all	hrd_binary_42	classification	standard_sbs_id	Standard SBS96+ID83	0.9626666666666668	0.8778445309467829	0.9013333333333332	0.0620900792809928
				1	2	617	155	main	all	hrd_binary_42	classification	standard_sbs_id	Standard SBS96+ID83	0.8773333333333333	0.7066217143896647	0.7466666666666666	0.1079554639343859
				1	3	618	154	main	all	hrd_binary_42	classification	standard_sbs_id	Standard SBS96+ID83	0.9172043010752688	0.7991005293037554	0.8177419354838709	0.0836972942183727
				1	4	618	154	main	all	hrd_binary_42	classification	standard_sbs_id	Standard SBS96+ID83	0.95752688172043	0.8513398156618658	0.8303763440860215	0.0777807527723066
				1	5	618	154	main	all	hrd_binary_42	classification	standard_sbs_id	Standard SBS96+ID83	0.9018817204301076	0.7332177886774213	0.8481182795698925	0.1111797819515711
				1	1	617	155	main	all	parpi7_binary	classification	burden_only	Burden only	0.7535185185185185	0.295136078319936	0.6981481481481482	0.1758079702728585
				1	2	617	155	main	all	parpi7_binary	classification	burden_only	Burden only	0.5757407407407407	0.1606656542326013	0.587037037037037	0.2154384555125542
				1	3	618	154	main	all	parpi7_binary	classification	burden_only	Burden only	0.6573099415204677	0.2073037403342691	0.6113060428849902	0.1952768488777973
				1	4	618	154	main	all	parpi7_binary	classification	burden_only	Burden only	0.5274253731343282	0.1897671221786774	0.5305970149253731	0.1972309328328364
				1	5	618	154	main	all	parpi7_binary	classification	burden_only	Burden only	0.6449626865671642	0.213156917296538	0.6332089552238807	0.1989726288738358
				1	1	617	155	main	all	parpi7_binary	classification	locked_uga_sbs	Locked UGA SBS96	0.6044444444444445	0.1975273769401974	0.5685185185185185	0.1608300582097635
				1	2	617	155	main	all	parpi7_binary	classification	locked_uga_sbs	Locked UGA SBS96	0.7151851851851851	0.2773751739289123	0.5731481481481482	0.1319694582975542
				1	3	618	154	main	all	parpi7_binary	classification	locked_uga_sbs	Locked UGA SBS96	0.6830409356725147	0.3126205911258287	0.6886939571150097	0.1322299201970183
				1	4	618	154	main	all	parpi7_binary	classification	locked_uga_sbs	Locked UGA SBS96	0.6022388059701493	0.2799182739247456	0.5690298507462687	0.143843794818113
				1	5	618	154	main	all	parpi7_binary	classification	locked_uga_sbs	Locked UGA SBS96	0.4914179104477612	0.1341963853926263	0.4940298507462686	0.1652214082614519
				1	1	617	155	main	all	parpi7_binary	classification	locked_uga_sbs_id_pooled	Locked pooled UGA SBS+ID	0.6140740740740741	0.2653216927270992	0.5657407407407408	0.1431886760011052
				1	2	617	155	main	all	parpi7_binary	classification	locked_uga_sbs_id_pooled	Locked pooled UGA SBS+ID	0.6818518518518518	0.248010676639267	0.587962962962963	0.1309335358460705
				1	3	618	154	main	all	parpi7_binary	classification	locked_uga_sbs_id_pooled	Locked pooled UGA SBS+ID	0.5695906432748539	0.1669411818068759	0.5011695906432748	0.1666912029365536
				1	4	618	154	main	all	parpi7_binary	classification	locked_uga_sbs_id_pooled	Locked pooled UGA SBS+ID	0.7552238805970148	0.3084186867800944	0.5414179104477612	0.1219152963323909
				1	5	618	154	main	all	parpi7_binary	classification	locked_uga_sbs_id_pooled	Locked pooled UGA SBS+ID	0.6563432835820895	0.2492921991202845	0.6227611940298508	0.1414653072633457
				1	1	617	155	main	all	parpi7_binary	classification	locked_uga_sbs_id_separate	Locked separate-block UGA SBS+ID	0.717037037037037	0.2505210536014966	0.6083333333333334	0.1362089792661083
				1	2	617	155	main	all	parpi7_binary	classification	locked_uga_sbs_id_separate	Locked separate-block UGA SBS+ID	0.6125925925925926	0.175241715288002	0.5407407407407407	0.151175479597067
				1	3	618	154	main	all	parpi7_binary	classification	locked_uga_sbs_id_separate	Locked separate-block UGA SBS+ID	0.7426900584795322	0.2997385386878943	0.6019493177387915	0.1207316075175554
				1	4	618	154	main	all	parpi7_binary	classification	locked_uga_sbs_id_separate	Locked separate-block UGA SBS+ID	0.6156716417910448	0.1983119115755663	0.5328358208955224	0.1496600960698992
				1	5	618	154	main	all	parpi7_binary	classification	locked_uga_sbs_id_separate	Locked separate-block UGA SBS+ID	0.6985074626865672	0.3144185373129985	0.6052238805970149	0.1265557839741364
				1	1	617	155	main	all	parpi7_binary	classification	standard_sbs	Standard SBS96	0.637037037037037	0.2346054030020905	0.5981481481481481	0.1406156399410962
				1	2	617	155	main	all	parpi7_binary	classification	standard_sbs	Standard SBS96	0.6003703703703704	0.2298073044391311	0.587037037037037	0.1494260491459705
				1	3	618	154	main	all	parpi7_binary	classification	standard_sbs	Standard SBS96	0.6947368421052631	0.3062280147110418	0.5686159844054581	0.1385060959244043
				1	4	618	154	main	all	parpi7_binary	classification	standard_sbs	Standard SBS96	0.7100746268656717	0.2632084774883592	0.6302238805970148	0.1307436705365954
				1	5	618	154	main	all	parpi7_binary	classification	standard_sbs	Standard SBS96	0.6294776119402986	0.301466242066172	0.6078358208955223	0.146752800195517
				1	1	617	155	main	all	parpi7_binary	classification	standard_sbs_id	Standard SBS96+ID83	0.712962962962963	0.3141274785382456	0.5666666666666667	0.1214784285566226
				1	2	617	155	main	all	parpi7_binary	classification	standard_sbs_id	Standard SBS96+ID83	0.672962962962963	0.2090073756067379	0.5055555555555555	0.1392660926888541
				1	3	618	154	main	all	parpi7_binary	classification	standard_sbs_id	Standard SBS96+ID83	0.62729044834308	0.2157574612143956	0.6023391812865497	0.1405941308228363
				1	4	618	154	main	all	parpi7_binary	classification	standard_sbs_id	Standard SBS96+ID83	0.6951492537313433	0.2700311981725889	0.6328358208955224	0.14429513941039
				1	5	618	154	main	all	parpi7_binary	classification	standard_sbs_id	Standard SBS96+ID83	0.5735074626865672	0.2845616200908232	0.592910447761194	0.1537660341758153
