experiment_id,source_file,Source,Target,Coordinate_System,Top1_Accuracy,MRR,Median_True_Rank,Note,Source_Process,Nearest_Process,True_Process_Rank,True_Process_Distance,Nearest_Distance,Sample,Modality,Method,Burden,MAE,Cosine,Top_Process_Truth,Top_Process_Pred,Top1_Process_Match,Modal_Mass_Error,Target_Modality,Element,Specification,N,Median_Burden,Mean_MAE,Median_MAE,Mean_Cosine,Top1_Process_Accuracy,Mean_Modal_Mass_Error,Pairs,Mean_Top1_Accuracy,Mean_MRR,Candidate,Reconstruction_Error,Label,Mean_Reconstruction_Error,Runtime_Sec,Payload_Block_Dim,Payload_Pair_Dim,Full_UGA_Dim_Selected,Exact_Enumerative_Min_Pair_Dim,Slot_Local_Min_Pair_Dim,Direct_Length_Min_Pair_Dim,Payload_States,Unique_Payload_Vectors,Collision_Count,Collision_Groups,Max_Collision_Bucket,Block_States,Unique_Block_Vectors,Block_Collision_Count,Block_Collision_Groups,Min_Nonzero_Pair_Distance,Empty_To_A_Distance,Empty_To_C_Distance,Empty_To_G_Distance,Empty_To_T_Distance,Binary_Features,Bounded_0_1,Admissible_UGA_Binary_Minimal,Notes,Collision_Group,Bucket_Size,States,Contains_Empty_Ref,Contains_Empty_Alt,Contains_G_Payload,d_payload,Payload_Block_States,Legacy_Pair_Dim,Masked_Pair_Dim,Length_Coded_Pair_Dim,Legacy_Full_UGA_Dim,Masked_Full_UGA_Dim,Length_Coded_Full_UGA_Dim,Length_Saves_Dim_vs_Masked,Length_Over_Exact_Pair_Bits,Signature_Count,Feature_Dim,Signature_Matrix_Rank,Rank_Deficit,Min_Signature_Distance,Min_Nonzero_Signature_Distance
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0237,SBS,Separate UGA NNLS,730.0,0.0016034078667927,0.9999384084655693,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0237,DBS,Separate categorical NNLS,95.0,0.0181159818253431,0.9766044735603608,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0237,DBS,Separate UGA NNLS,95.0,0.0038748489790607,0.9994333723242744,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0237,ID,Separate categorical NNLS,114.0,0.0028476720702372,0.9998220386058227,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0237,ID,Separate UGA NNLS,114.0,0.002483717883177,0.9998549525555808,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0237,SBS,Naive pooled UGA NNLS,730.0,0.0049609864309083,0.9994052026039616,7.0,7.0,1.0,0.0156607201423324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0237,DBS,Naive pooled UGA NNLS,95.0,0.0260511161027378,0.971275375992638,7.0,7.0,1.0,0.0096972238047295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0237,ID,Naive pooled UGA NNLS,114.0,0.0103218460673952,0.9968154274804112,7.0,7.0,1.0,0.0059634963376028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0238,SBS,Separate categorical NNLS,550.0,0.0023653402255475,0.9998935113438776,8.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0238,SBS,Separate UGA NNLS,550.0,0.0025578503705445,0.9999019794009474,8.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0238,DBS,Separate categorical NNLS,27.0,0.0053260737350391,0.9991128627675124,8.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0238,DBS,Separate UGA NNLS,27.0,0.0047546695468374,0.999285125868392,8.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0238,ID,Separate categorical NNLS,193.0,0.0032243271836382,0.9996783044135148,8.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0238,ID,Separate UGA NNLS,193.0,0.0026359143763275,0.999894912994458,8.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0238,SBS,Naive pooled UGA NNLS,550.0,0.0032867507820133,0.9996629328426414,8.0,8.0,1.0,0.0004296670820825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0238,DBS,Naive pooled UGA NNLS,27.0,0.0377900866026123,0.9761777651625854,8.0,8.0,1.0,0.0029280564012499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0238,ID,Naive pooled UGA NNLS,193.0,0.0081669982856249,0.9987550476664748,8.0,8.0,1.0,0.0024983893191672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0239,SBS,Separate categorical NNLS,1420.0,0.00954704849092,0.9972203660418124,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0239,SBS,Separate UGA NNLS,1420.0,0.0006122737698855,0.9999907203391508,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0239,DBS,Separate categorical NNLS,52.0,0.0148779777411462,0.9900732774843668,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0239,DBS,Separate UGA NNLS,52.0,0.0016760449845091,0.9998648465610224,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0239,ID,Separate categorical NNLS,108.0,0.0042306958282067,0.9995232816712848,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0239,ID,Separate UGA NNLS,108.0,0.0036208456860835,0.9996971877861888,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0239,SBS,Naive pooled UGA NNLS,1420.0,0.0025042631552641,0.9997468716240012,3.0,3.0,1.0,0.0022465404111053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0239,DBS,Naive pooled UGA NNLS,52.0,0.035160697678232,0.931402736798522,3.0,2.0,0.0,0.0012733563005132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0239,ID,Naive pooled UGA NNLS,108.0,0.0328333861264059,0.9483541814782638,3.0,3.0,1.0,0.0009731841105923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0240,SBS,Separate categorical NNLS,1393.0,0.0016515670088271,0.9998926821027978,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0240,SBS,Separate UGA NNLS,1393.0,0.0010917558221929,0.9999665215339022,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0240,DBS,Separate categorical NNLS,22.0,0.0017791346872201,0.9999077800671524,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0240,DBS,Separate UGA NNLS,22.0,0.0014655896803056,0.9999238181533052,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0240,ID,Separate categorical NNLS,118.0,0.0039499343727727,0.9992116152290592,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0240,ID,Separate UGA NNLS,118.0,0.0031006176870286,0.9997418450312492,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0240,SBS,Naive pooled UGA NNLS,1393.0,0.0040004065155542,0.9992771809222494,1.0,1.0,1.0,0.0280980602788997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0240,DBS,Naive pooled UGA NNLS,22.0,0.1532536429309748,0.069595796155141,1.0,6.0,0.0,0.0005220216130314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0240,ID,Naive pooled UGA NNLS,118.0,0.0362827035424497,0.9559257464382024,1.0,1.0,1.0,0.028620081891931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0241,SBS,Separate categorical NNLS,612.0,0.0016327741821539,0.999951755392426,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0241,SBS,Separate UGA NNLS,612.0,0.0012561338118058,0.9999697382177996,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0241,DBS,Separate categorical NNLS,55.0,0.0010666145207973,0.9999760934452936,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0241,DBS,Separate UGA NNLS,55.0,0.0026360380889679,0.9998258751373768,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0241,ID,Separate categorical NNLS,76.0,0.004275436851577,0.9991459829369388,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0241,ID,Separate UGA NNLS,76.0,0.0058640415370668,0.9992136372536607,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0241,SBS,Naive pooled UGA NNLS,612.0,0.0039251195710196,0.9997821346011836,2.0,2.0,1.0,0.0089040493370552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0241,DBS,Naive pooled UGA NNLS,55.0,0.006060606060606,0.9992471335800228,2.0,2.0,1.0,0.0022371654386461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0241,ID,Naive pooled UGA NNLS,76.0,0.0302263193198299,0.9786537770346844,2.0,2.0,1.0,0.0111412147757012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0242,SBS,Separate categorical NNLS,1492.0,0.0034441467761125,0.9998402676218962,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0242,SBS,Separate UGA NNLS,1492.0,0.0011262693712521,0.9999810562788516,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0242,DBS,Separate categorical NNLS,31.0,0.0034698652245544,0.9995767561704808,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0242,DBS,Separate UGA NNLS,31.0,0.0023652851423257,0.999900568887341,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0242,ID,Separate categorical NNLS,92.0,0.0059622381067988,0.9994596440960084,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0242,ID,Separate UGA NNLS,92.0,0.0040564097688015,0.999645146418393,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0242,SBS,Naive pooled UGA NNLS,1492.0,0.0018710540130523,0.9998881128092352,7.0,7.0,1.0,0.0015560556042151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0242,DBS,Naive pooled UGA NNLS,31.0,0.0268817204301075,0.9820064469806472,7.0,7.0,1.0,0.0017534680193518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanistic_representation,tables\exposure_recovery_patient_metrics.csv,,,,,,,,,,,,,SIM-0242,ID,Naive pooled UGA NNLS,92.0,0.0251737694740223,0.9855253112887143,7.0,7.0,1.0,0.0001974124151368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
