benchmark,endpoint,task,representation,learner,metric,score,macro_auroc,micro_auroc,accuracy,balanced_accuracy,macro_f1,cohen_kappa,top3_accuracy,top5_accuracy,n_samples,n_classes,n_features,n_folds,primary_metric_scope,validation_protocol,canonical_split_source,canonical_split_signature,comparison_note
mc3_main,cancer_type_top20,multiclass,burden_only,linear,balanced_accuracy,0.2473204505990421,0.779891201138374,0.794647459493258,0.2425,0.2473204505990421,0.2080026251830237,0.2034253059475248,0.4955681818181818,0.6420454545454546,8800,20,3.0,5,pooled_global_oof,,,,Existing main-panel tabular result
mc3_main,cancer_type_top20,multiclass,burden_only,xgboost,balanced_accuracy,0.2553707895918652,0.8076238733703811,0.8351475712945847,0.2871590909090909,0.2553707895918652,0.2403553343381681,0.2370875951897424,0.5579545454545455,0.6978409090909091,8800,20,3.0,5,pooled_global_oof,,,,Existing main-panel tabular result
mc3_main,cancer_type_top20,multiclass,standard_sbs96_id83,linear,balanced_accuracy,0.5263482583725251,0.917333850841276,0.9210033547194434,0.5085227272727273,0.5263482583725251,0.5040076281372301,0.4820815878534824,0.7802272727272728,0.8763636363636363,8800,20,182.0,5,pooled_global_oof,,,,Existing main-panel tabular result
mc3_main,cancer_type_top20,multiclass,standard_sbs96_id83,xgboost,balanced_accuracy,0.5329378287187231,0.9343105834097132,0.942669557416268,0.5551136363636363,0.5329378287187231,0.5401803748325444,0.5264089879029332,0.8177272727272727,0.8986363636363637,8800,20,182.0,5,pooled_global_oof,,,,Existing main-panel tabular result
mc3_main,cancer_type_top20,multiclass,MAF_stack_only,linear,balanced_accuracy,0.5739968425118029,0.8702954454397395,0.8705459693752717,0.5759090909090909,0.5739968425118029,0.5759412484951726,0.5503253991677455,0.7802272727272728,0.8664772727272727,8800,20,948.0,5,pooled_global_oof,,,,Existing main-panel tabular result
mc3_main,cancer_type_top20,multiclass,MAF_stack_only,xgboost,balanced_accuracy,0.6645138585665217,0.9580703392772324,0.9633026227435842,0.6661363636363636,0.6645138585665217,0.6658442724738519,0.6458450939667849,0.8598863636363636,0.9256818181818182,8800,20,948.0,5,pooled_global_oof,,,,Existing main-panel tabular result
mc3_main,cancer_type_top20,multiclass,signatures_plus_MAF_stack,linear,balanced_accuracy,0.6672690696594392,0.908790082951502,0.907606995228904,0.6593181818181818,0.6672690696594392,0.6663083062438085,0.639079736504568,0.8521590909090909,0.9093181818181818,8800,20,1130.0,5,pooled_global_oof,,,,Existing main-panel tabular result
mc3_main,cancer_type_top20,multiclass,signatures_plus_MAF_stack,xgboost,balanced_accuracy,0.7423633325420924,0.9761145926486272,0.978528524630274,0.74375,0.7423633325420924,0.7499902924669235,0.7277970475417052,0.9103409090909091,0.9609090909090908,8800,20,1130.0,5,pooled_global_oof,,,,Existing main-panel tabular result
tcga_mc3_wes,cancer_type_top20,multiclass,MuAt-compatible reimplementation,muat_compatible_qkv_attention,balanced_accuracy,0.03333333333333333,0.476608187134503,0.49514619883040933,0.03333333333333333,0.03333333333333333,0.01944444444444444,-0.01754385964912286,0.11666666666666667,0.2833333333333333,60,20,,2,smoke_oof,outer_train_inner_validation_architecture_and_epoch_selection,,,"MuAt-compatible direct comparator on canonical endpoint-specific outer folds; balanced accuracy is primary for cancer_type_top20, while accuracy/top-5 columns are retained for MuAt-paper TCGA-WES reference"
