endpoint,sample,fold,attention_max,attention_entropy,n_events
damage_class,MSM0.102_s3,1,0.0198903828859329,6.127890586853027,512
damage_class,MSM0.102_s4,1,0.023618284612894,6.050401210784912,512
damage_class,MSM0.102_s5,1,0.0185682531446218,6.110077857971191,512
damage_class,MSM0.105_s1,1,0.0061284797266125,5.729972362518311,314
damage_class,MSM0.105_s3,1,0.0199317224323749,5.6453142166137695,299
damage_class,MSM0.108_s2,1,0.0139220152050256,5.433274269104004,238
damage_class,MSM0.108_s3,1,0.024783719331026,5.555637359619141,277
damage_class,MSM0.12_s1,1,0.0175986997783184,5.84759521484375,370
damage_class,MSM0.12_s3,1,0.0135332662612199,5.758127689361572,336
damage_class,MSM0.12_s4,1,0.0309275276958942,5.796119213104248,359
damage_class,MSM0.132_s1,1,0.0050939908251166,6.189981937408447,512
damage_class,MSM0.132_s2,1,0.0243206769227981,6.105875492095947,512
damage_class,MSM0.132_s3,1,0.0200934093445539,6.127174377441406,512
damage_class,MSM0.23_s1,1,0.0072380020283162,5.718639373779297,312
damage_class,MSM0.23_s2,1,0.018948471173644,5.558381080627441,269
damage_class,MSM0.35_s1,1,0.0203943662345409,6.031426906585693,492
damage_class,MSM0.35_s3,1,0.02006671205163,6.047595977783203,512
damage_class,MSM0.35_s4,1,0.0219641420990228,5.890416622161865,413
damage_class,MSM0.44_s1,1,0.0162882003933191,5.686326503753662,314
damage_class,MSM0.44_s2,1,0.0200029090046882,6.089467525482178,512
damage_class,MSM0.44_s3,1,0.017368096858263,5.904253482818604,398
damage_class,MSM0.44_s4,1,0.0178170017898082,5.986902236938477,512
damage_class,MSM0.47_s1,1,0.0057008112780749,6.183548927307129,512
damage_class,MSM0.47_s3,1,0.0142635554075241,5.917808532714844,384
damage_class,MSM0.55_s1,1,0.017453258857131,5.7392578125,330
damage_class,MSM0.55_s2,1,0.0173500217497348,5.963163375854492,435
damage_class,MSM0.55_s3,1,0.015104753896594,5.7369890213012695,325
damage_class,MSM0.59_s2,1,0.0223338939249515,5.267341136932373,200
damage_class,MSM0.59_s3,1,0.0219354964792728,5.378583908081055,231
damage_class,MSM0.60_s1,1,0.0107895461842417,5.622950553894043,295
damage_class,MSM0.60_s5,1,0.0262609086930751,5.471329689025879,252
