experiment_id,benchmark,endpoint,task,representation,learner,model_family,metric,score,accuracy,balanced_accuracy,top3_accuracy,top5_accuracy,macro_f1,macro_auroc,micro_auroc,cohen_kappa,spearman,c_index,n_samples,n_classes,primary_metric_scope,validation_protocol,official_muat,n_folds,checkpoint_fingerprint,checkpoint_dir,amp,dataloader_workers,trim_to_observed_events,preload_tensors_to_device,canonical_split_source,canonical_split_signature,dictionary_mode,dictionary_sizes_json,calibration_ece,calibration_mean_confidence,calibration_accuracy,calibration_n_bins_used,embed_dim,attention_heads,feature_dim,dropout,count_feature_mode,lr,momentum,weight_decay,epochs,batch_size
muat_style_tcga_comparator,tcga_mc3_wes,HRD_Score,regression,MuAt-compatible reimplementation,muat_compatible_qkv_attention,MuAt-compatible reimplementation,spearman,0.49220619783512093,,,,,,,,,0.49220619783512093,,772,1,pooled_global_oof,outer_train_inner_validation_epoch_selection,False,5,bc4e84d702f50dc72b93e232eaa351a1a55f94480852dc5c5d1b51b5492189c0,${BUNDLE_ROOT}\results\cache\features\muat_style_tcga_comparator\fold_checkpoints\full,True,0,True,True,${BUNDLE_ROOT}\results\tables\main_manuscript_complete_panel_oof_predictions.csv,c97caeb42bca7d3fcf7bd9daea08733384a8e3baf04a1d3c921f1291b8b89b58,fixed_hash,"{""annotation"": 258, ""motif"": 1026, ""position"": 2050}",,,,,128,1,24,0.1,log_count,0.0006,0.9,0.0,150,1
muat_style_tcga_comparator,tcga_mc3_wes,hrd_binary_33,binary,MuAt-compatible reimplementation,muat_compatible_qkv_attention,MuAt-compatible reimplementation,auroc,0.7809273027674515,0.7655440414507773,0.7569265719823342,1.0,1.0,0.7388064862844058,,0.7809273027674515,0.4807663723654092,,,772,2,pooled_global_oof,outer_train_inner_validation_epoch_selection,False,5,5a2a52c8de0a4fd99a5e72ed60129218bf92456ae04369a809262631a6455057,${BUNDLE_ROOT}\results\cache\features\muat_style_tcga_comparator\fold_checkpoints\full,True,0,True,True,${BUNDLE_ROOT}\results\tables\main_manuscript_complete_panel_oof_predictions.csv,dba200ddbd0b9b0dade406955fccfe551aba5ed441aeb7bc69c7860518c093f8,fixed_hash,"{""annotation"": 258, ""motif"": 1026, ""position"": 2050}",0.11735827193976683,0.857039851845855,0.7655440414507773,5.0,128,1,24,0.1,log_count,0.0006,0.9,0.0,150,1
muat_style_tcga_comparator,tcga_mc3_wes,OS,survival,MuAt-compatible reimplementation,muat_compatible_qkv_attention,MuAt-compatible reimplementation,c_index,0.6009526852604664,,,,,,,,,,0.6009526852604664,9986,1,pooled_global_oof,outer_train_inner_validation_epoch_selection,False,5,875ce782f267aa412f4a1b3e17d715ad60e8a53ab7fe5e41aa4592b75af0c785,${BUNDLE_ROOT}\results\cache\features\muat_style_tcga_comparator\fold_checkpoints\full,True,0,True,True,${BUNDLE_ROOT}\results\tables\main_manuscript_complete_panel_oof_predictions.csv,7fa106403e5d0672305d524469dd61efd45aae523305267ddf8a395af8f95ec8,fixed_hash,"{""annotation"": 258, ""motif"": 1026, ""position"": 2050}",,,,,128,1,24,0.1,log_count,0.0006,0.9,0.0,150,1
muat_style_tcga_comparator,kucab_wgs,damage_class,multiclass,MuAt-compatible reimplementation,muat_compatible_qkv_attention,MuAt-compatible reimplementation,macro_auroc,0.598842225178123,0.30115830115830117,0.1997816303975048,0.5328185328185329,0.7644787644787645,0.18685976310841057,0.598842225178123,0.6452018561781385,0.1467858182877112,,,259,8,pooled_global_oof,outer_train_inner_validation_epoch_selection,False,5,3bc8203f43fbd704bf794c1cba9df2fbb1239b9836d58aa7602bba93d8067dcd,${BUNDLE_ROOT}\results\cache\features\muat_style_tcga_comparator\fold_checkpoints\full,True,0,True,True,,,fixed_hash,"{""annotation"": 258, ""motif"": 1026, ""position"": 2050}",0.3095278942446912,0.6106861954029923,0.30115830115830117,8.0,128,1,24,0.1,log_count,0.0006,0.9,0.0,150,1
