endpoint,fold,outer_train_n,outer_test_n,inner_train_n,inner_val_n,epochs,selected_m_star,selected_inner_score,selection_metric,candidate_count,architecture_candidate_count,architecture_search_enabled,architecture_search_epochs,selected_architecture_candidate_id,candidate_results_json,nested_validation,batch_size,configured_batch_size,eval_batch_size,train_loss_last,fold_score,accuracy,balanced_accuracy,macro_auroc,spearman,c_index,target_mean,target_scale,checkpoint_path,model_settings_json
HRD_Score,1,617,155,462,155,150,4,0.5315956009285555,spearman,19,18,True,3,4,"[{""candidate_id"": 1, ""params"": {""attention_heads"": 1, ""batch_size"": 1, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 128, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""num_layers"": 1, ""pooling_mode"": ""attention_weighted"", ""scheduler"": ""cosine"", ""weight_decay"": 0.0}, ""selected_inner_score"": 0.5429295617039194, ""selected_m_star"": 2, ""selection_history"": [{""epoch"": 1, ""train_loss"": 0.9699636932930537, ""validation_score"": 0.5067423710090274}, {""epoch"": 2, ""train_loss"": 0.7842421940326223, ""validation_score"": 0.5429295617039194}, {""epoch"": 3, ""train_loss"": 0.6664266391110635, ""validation_score"": 0.5110869543027906}], ""stage"": ""architecture_search""}, {""candidate_id"": 2, ""params"": {""attention_heads"": 2, ""batch_size"": 1, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 128, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""num_layers"": 1, ""pooling_mode"": ""attention_weighted"", ""scheduler"": ""cosine"", ""weight_decay"": 0.0}, ""selected_inner_score"": 0.5664190644509504, ""selected_m_star"": 1, ""selection_history"": [{""epoch"": 1, ""train_loss"": 0.988507368817477, ""validation_score"": 0.5664190644509504}, {""epoch"": 2, ""train_loss"": 0.800222526621426, ""validation_score"": 0.5184910068841547}, {""epoch"": 3, ""train_loss"": 0.7093474921633894, ""validation_score"": 0.5102995059288508}], ""stage"": ""architecture_search""}, {""candidate_id"": 3, ""params"": {""attention_heads"": 1, ""batch_size"": 1, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 128, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""num_layers"": 2, ""pooling_mode"": ""attention_weighted"", ""scheduler"": ""cosine"", ""weight_decay"": 0.0}, ""selected_inner_score"": 0.5204035412417368, ""selected_m_star"": 3, ""selection_history"": [{""epoch"": 1, ""train_loss"": 0.9970182790420881, ""validation_score"": 0.4836840214957717}, {""epoch"": 2, ""train_loss"": 0.7875299960599648, ""validation_score"": 0.4450490459851296}, {""epoch"": 3, ""train_loss"": 0.7544497841215086, ""validation_score"": 0.5204035412417368}], ""stage"": ""architecture_search""}, {""candidate_id"": 4, ""params"": {""attention_heads"": 2, ""batch_size"": 1, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 128, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""num_layers"": 2, ""pooling_mode"": ""attention_weighted"", ""scheduler"": ""cosine"", ""weight_decay"": 0.0}, ""selected_inner_score"": 0.5900226461094052, ""selected_m_star"": 2, ""selection_history"": [{""epoch"": 1, ""train_loss"": 0.9458257378505216, ""validation_score"": 0.43660812851526454}, {""epoch"": 2, ""train_loss"": 0.7630603519479588, ""validation_score"": 0.5900226461094052}, {""epoch"": 3, ""train_loss"": 0.7088135432437989, ""validation_score"": 0.4888043368094425}], ""stage"": ""architecture_search""}, {""candidate_id"": 5, ""params"": {""attention_heads"": 1, ""batch_size"": 1, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 128, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""num_layers"": 4, ""pooling_mode"": ""attention_weighted"", ""scheduler"": ""cosine"", ""weight_decay"": 0.0}, ""selected_inner_score"": 0.5421707083157229, ""selected_m_star"": 1, ""selection_history"": [{""epoch"": 1, ""train_loss"": 1.006733216523574, ""validation_score"": 0.5421707083157229}, {""epoch"": 2, ""train_loss"": 0.8552550769292234, ""validation_score"": 0.47818686289630447}, {""epoch"": 3, ""train_loss"": 0.7230283709339551, ""validation_score"": 0.461439239594141}], ""stage"": ""architecture_search""}, {""candidate_id"": 6, ""params"": {""attention_heads"": 2, ""batch_size"": 1, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 128, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""num_layers"": 4, ""pooling_mode"": ""attention_weighted"", ""scheduler"": ""cosine"", ""weight_decay"": 0.0}, ""selected_inner_score"": 0.4779725106770631, ""selected_m_star"": 3, ""selection_history"": [{""epoch"": 1, ""train_loss"": 1.0087962959261951, ""validation_score"": 0.3824805277660516}, {""epoch"": 2, ""train_loss"": 0.8975104702140448, ""validation_score"": 0.4372037398978894}, {""epoch"": 3, ""train_loss"": 0.8116772711890095, ""validation_score"": 0.4779725106770631}], ""stage"": ""architecture_search""}, {""candidate_id"": 7, ""params"": {""attention_heads"": 1, ""batch_size"": 1, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 256, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""num_layers"": 1, ""pooling_mode"": ""attention_weighted"", ""scheduler"": ""cosine"", ""weight_decay"": 0.0}, ""selected_inner_score"": 0.5494570232029801, ""selected_m_star"": 3, ""selection_history"": [{""epoch"": 1, ""train_loss"": 0.9970489479719357, ""validation_score"": 0.38303906410653943}, {""epoch"": 2, ""train_loss"": 0.8745808154372671, ""validation_score"": 0.45473525942487164}, {""epoch"": 3, ""train_loss"": 0.7290237144669534, ""validation_score"": 0.5494570232029801}], ""stage"": ""architecture_search""}, {""candidate_id"": 8, ""params"": {""attention_heads"": 2, ""batch_size"": 1, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 256, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""num_layers"": 1, ""pooling_mode"": ""attention_weighted"", ""scheduler"": ""cosine"", ""weight_decay"": 0.0}, ""selected_inner_score"": 0.545220858303437, ""selected_m_star"": 1, ""selection_history"": [{""epoch"": 1, ""train_loss"": 1.029464167379214, ""validation_score"": 0.545220858303437}, {""epoch"": 2, ""train_loss"": 0.8691135215393413, ""validation_score"": 0.37604758820344736}, {""epoch"": 3, ""train_loss"": 0.7701423915165068, ""validation_score"": -0.031443359989454286}], ""stage"": ""architecture_search""}, {""candidate_id"": 9, ""params"": {""attention_heads"": 1, ""batch_size"": 1, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 256, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""num_layers"": 2, ""pooling_mode"": ""attention_weighted"", ""scheduler"": ""cosine"", ""weight_decay"": 0.0}, ""selected_inner_score"": 0.38899499395252735, ""selected_m_star"": 2, ""selection_history"": [{""epoch"": 1, ""train_loss"": 1.0283540725409572, ""validation_score"": 0.3556566161552923}, {""epoch"": 2, ""train_loss"": 0.8054609414204539, ""validation_score"": 0.38899499395252735}, {""epoch"": 3, ""train_loss"": 0.7885110036399712, ""validation_score"": 0.33127840624043825}], ""stage"": ""architecture_search""}, {""candidate_id"": 10, ""params"": {""attention_heads"": 2, ""batch_size"": 1, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 256, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""num_layers"": 2, ""pooling_mode"": ""attention_weighted"", ""scheduler"": ""cosine"", ""weight_decay"": 0.0}, ""selected_inner_score"": 0.5463884137871877, ""selected_m_star"": 3, ""selection_history"": [{""epoch"": 1, ""train_loss"": 1.1059232778310848, ""validation_score"": 0.40849009291575156}, {""epoch"": 2, ""train_loss"": 0.9284219109531158, ""validation_score"": 0.5441143357594995}, {""epoch"": 3, ""train_loss"": 0.8006536236620597, ""validation_score"": 0.5463884137871877}], ""stage"": ""architecture_search""}, {""candidate_id"": 11, ""params"": {""attention_heads"": 1, ""batch_size"": 1, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 256, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""num_layers"": 4, ""pooling_mode"": ""attention_weighted"", ""scheduler"": ""cosine"", ""weight_decay"": 0.0}, ""selected_inner_score"": 0.5237483494808461, ""selected_m_star"": 3, ""selection_history"": [{""epoch"": 1, ""train_loss"": 1.0451617834910532, ""validation_score"": 0.32317454486952585}, {""epoch"": 2, ""train_loss"": 0.9121934345008716, ""validation_score"": 0.45590589239969725}, {""epoch"": 3, ""train_loss"": 0.8015556851999894, ""validation_score"": 0.5237483494808461}], ""stage"": ""architecture_search""}, {""candidate_id"": 12, ""params"": {""attention_heads"": 2, ""batch_size"": 1, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 256, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""num_layers"": 4, ""pooling_mode"": ""attention_weighted"", ""scheduler"": ""cosine"", ""weight_decay"": 0.0}, ""selected_inner_score"": 0.4372258533226343, ""selected_m_star"": 3, ""selection_history"": [{""epoch"": 1, ""train_loss"": 1.079289256342935, ""validation_score"": 0.4162050132904356}, {""epoch"": 2, ""train_loss"": 0.9022712957204568, ""validation_score"": 0.41115803294131925}, {""epoch"": 3, ""train_loss"": 0.8313948934022388, ""validation_score"": 0.4372258533226343}], ""stage"": ""architecture_search""}, {""candidate_id"": 13, ""params"": {""attention_heads"": 1, ""batch_size"": 1, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 512, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""num_layers"": 1, ""pooling_mode"": ""attention_weighted"", ""scheduler"": ""cosine"", ""weight_decay"": 0.0}, ""selected_inner_score"": 0.24653959005938753, ""selected_m_star"": 1, ""selection_history"": [{""epoch"": 1, ""train_loss"": 1.0955853235224824, ""validation_score"": 0.24653959005938753}, {""epoch"": 2, ""train_loss"": 0.9572842963478889, ""validation_score"": 0.1216400269145389}, {""epoch"": 3, ""train_loss"": 1.1199205594346502, ""validation_score"": -0.4239903360548559}], ""stage"": ""architecture_search""}, {""candidate_id"": 14, ""params"": {""attention_heads"": 2, ""batch_size"": 1, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 512, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""num_layers"": 1, ""pooling_mode"": ""attention_weighted"", ""scheduler"": ""cosine"", ""weight_decay"": 0.0}, ""selected_inner_score"": 0.4596306442726116, ""selected_m_star"": 2, ""selection_history"": [{""epoch"": 1, ""train_loss"": 1.1127787036532353, ""validation_score"": 0.2987365859632232}, {""epoch"": 2, ""train_loss"": 1.0218386655920382, ""validation_score"": 0.4596306442726116}, {""epoch"": 3, ""train_loss"": 1.0106948536426603, ""validation_score"": 0.24336265477095992}], ""stage"": ""architecture_search""}, {""candidate_id"": 15, ""params"": {""attention_heads"": 1, ""batch_size"": 1, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 512, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""num_layers"": 2, ""pooling_mode"": ""attention_weighted"", ""scheduler"": ""cosine"", ""weight_decay"": 0.0}, ""selected_inner_score"": 0.4471913980466316, ""selected_m_star"": 3, ""selection_history"": [{""epoch"": 1, ""train_loss"": 1.0576240490080275, ""validation_score"": -0.25209917339005355}, {""epoch"": 2, ""train_loss"": 0.9637598123708626, ""validation_score"": 0.32978225245310716}, {""epoch"": 3, ""train_loss"": 0.902598933242871, ""validation_score"": 0.4471913980466316}], ""stage"": ""architecture_search""}, {""candidate_id"": 16, ""params"": {""attention_heads"": 2, ""batch_size"": 1, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 512, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""num_layers"": 2, ""pooling_mode"": ""attention_weighted"", ""scheduler"": ""cosine"", ""weight_decay"": 0.0}, ""selected_inner_score"": 0.4405090203852299, ""selected_m_star"": 2, ""selection_history"": [{""epoch"": 1, ""train_loss"": 1.0630697721656113, ""validation_score"": 0.39391932480757924}, {""epoch"": 2, ""train_loss"": 0.8937290139383982, ""validation_score"": 0.4405090203852299}, {""epoch"": 3, ""train_loss"": 0.9396088675697335, ""validation_score"": 0.04205011224776835}], ""stage"": ""architecture_search""}, {""candidate_id"": 17, ""params"": {""attention_heads"": 1, ""batch_size"": 1, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 512, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""num_layers"": 4, ""pooling_mode"": ""attention_weighted"", ""scheduler"": ""cosine"", ""weight_decay"": 0.0}, ""selected_inner_score"": 0.4882969127779674, ""selected_m_star"": 3, ""selection_history"": [{""epoch"": 1, ""train_loss"": 1.0510681682682326, ""validation_score"": 0.4351316974266951}, {""epoch"": 2, ""train_loss"": 0.971106041318885, ""validation_score"": 0.296849005641021}, {""epoch"": 3, ""train_loss"": 0.9428175441569228, ""validation_score"": 0.4882969127779674}], ""stage"": ""architecture_search""}, {""candidate_id"": 18, ""params"": {""attention_heads"": 2, ""batch_size"": 1, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 512, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""num_layers"": 4, ""pooling_mode"": ""attention_weighted"", ""scheduler"": ""cosine"", ""weight_decay"": 0.0}, ""selected_inner_score"": 0.41073390628719897, ""selected_m_star"": 3, ""selection_history"": [{""epoch"": 1, ""train_loss"": 1.101988654116547, ""validation_score"": 0.38678847311206355}, {""epoch"": 2, ""train_loss"": 1.0045943924080454, ""validation_score"": 0.31876086003304493}, {""epoch"": 3, ""train_loss"": 0.9609736685526252, ""validation_score"": 0.41073390628719897}], ""stage"": ""architecture_search""}, {""candidate_id"": 4, ""params"": {""attention_heads"": 2, ""batch_size"": 1, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 128, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""num_layers"": 2, ""pooling_mode"": ""attention_weighted"", ""scheduler"": ""cosine"", ""weight_decay"": 0.0}, ""selected_inner_score"": 0.5315956009285555, ""selected_m_star"": 4, ""selection_history"": [{""epoch"": 1, ""train_loss"": 1.0077858863069098, ""validation_score"": 0.4437784806892797}, {""epoch"": 2, ""train_loss"": 0.8547094639314061, ""validation_score"": 0.4896111108735043}, {""epoch"": 3, ""train_loss"": 0.7516280740905804, ""validation_score"": 0.469822835351447}, {""epoch"": 4, ""train_loss"": 0.7378303815263458, ""validation_score"": 0.5315956009285555}, {""epoch"": 5, ""train_loss"": 0.5928581113034024, ""validation_score"": 0.4938525026405772}, {""epoch"": 6, ""train_loss"": 0.5769001457909484, ""validation_score"": 0.43573133769009376}, {""epoch"": 7, ""train_loss"": 0.5000577301267575, ""validation_score"": 0.48372996167724175}, {""epoch"": 8, ""train_loss"": 0.4703790452641187, ""validation_score"": 0.46081182415229327}, {""epoch"": 9, ""train_loss"": 0.3616171387606022, ""validation_score"": 0.4786801859087886}, {""epoch"": 10, ""train_loss"": 0.33516939192622036, ""validation_score"": 0.5090643669642153}, {""epoch"": 11, ""train_loss"": 0.32342971112218954, ""validation_score"": 0.4565253145660117}, {""epoch"": 12, ""train_loss"": 0.3137039782188826, ""validation_score"": 0.511942874876525}, {""epoch"": 13, ""train_loss"": 0.26188139097969415, ""validation_score"": 0.471206023434029}, {""epoch"": 14, ""train_loss"": 0.24157134365866892, ""validation_score"": 0.4781026924312084}, {""epoch"": 15, ""train_loss"": 0.1712385823820606, ""validation_score"": 0.46978714110255615}, {""epoch"": 16, ""train_loss"": 0.14975251240602744, ""validation_score"": 0.47431583047967063}, {""epoch"": 17, ""train_loss"": 0.13163147639371933, ""validation_score"": 0.479989077042133}, {""epoch"": 18, ""train_loss"": 0.1394828894433736, ""validation_score"": 0.4424743302488422}, {""epoch"": 19, ""train_loss"": 0.13345837449464282, ""validation_score"": 0.45353275502569057}, {""epoch"": 20, ""train_loss"": 0.11277610843871319, ""validation_score"": 0.4722968787727127}, {""epoch"": 21, ""train_loss"": 0.09867861965425101, ""validation_score"": 0.4538382169340617}, {""epoch"": 22, ""train_loss"": 0.09331831660366588, ""validation_score"": 0.4417152949360639}, {""epoch"": 23, ""train_loss"": 0.10465714503525146, ""validation_score"": 0.46710364582556296}, {""epoch"": 24, ""train_loss"": 0.0692446322126421, ""validation_score"": 0.46282513407803416}, {""epoch"": 25, ""train_loss"": 0.07923302738989256, ""validation_score"": 0.46258414942319165}, {""epoch"": 26, ""train_loss"": 0.0712573897656746, ""validation_score"": 0.49951847314496994}, {""epoch"": 27, ""train_loss"": 0.07075473709895963, ""validation_score"": 0.4559267762524259}, {""epoch"": 28, ""train_loss"": 0.07259996509285525, ""validation_score"": 0.4779318271948637}, {""epoch"": 29, ""train_loss"": 0.05846273331928175, ""validation_score"": 0.4794756423870338}], ""stage"": ""final_epoch_selection""}]",True,1,1,1,0.6134908601395493,0.5283337409454039,,,,0.5283337409454039,,26.157212317666126,20.328890205660986,${REPRO_ROOT}\results\cache\features\muat_style_tcga_comparator\fold_checkpoints\full\HRD_Score_fold01_meta.json,"{""attention_heads"": 2, ""batch_size"": 1, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 128, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""num_layers"": 2, ""pooling_mode"": ""attention_weighted"", ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
