sample,endpoint,muat_feature_1,muat_feature_2,muat_feature_3,muat_feature_4,muat_feature_5,muat_feature_6,muat_feature_7,muat_feature_8,muat_feature_9,muat_feature_10,muat_feature_11,muat_feature_12,muat_feature_13,muat_feature_14,muat_feature_15,muat_feature_16,muat_feature_17,muat_feature_18,muat_feature_19,muat_feature_20,muat_feature_21,muat_feature_22,muat_feature_23,muat_feature_24
TCGA-D7-8576,OS,-0.1925048828125,-2.728515625,4.1171875,-1.365234375,-3.94921875,2.154296875,-2.861328125,1.072265625,-1.1806640625,3.54296875,-1.8955078125,0.044952392578125,2.396484375,-2.23046875,3.541015625,1.06640625,-3.17578125,-0.765625,-0.2247314453125,-0.61767578125,5.140625,2.720703125,3.779296875,0.113525390625
TCGA-D7-8578,OS,0.235107421875,0.2027587890625,0.04248046875,0.3291015625,-0.4384765625,0.58203125,0.35205078125,-0.81396484375,0.163818359375,-0.6201171875,0.464599609375,-0.53369140625,-0.9404296875,0.0186920166015625,0.1357421875,-0.385498046875,0.4873046875,0.49658203125,0.60791015625,-1.109375,-0.0201568603515625,0.044830322265625,0.505859375,-0.34033203125
TCGA-D7-8579,OS,0.3408203125,0.13037109375,0.037200927734375,0.366943359375,-0.402099609375,0.712890625,0.345458984375,-0.8955078125,0.1871337890625,-0.6181640625,0.70556640625,-0.62548828125,-1.0419921875,0.0775146484375,0.047271728515625,-0.41650390625,0.56201171875,0.53125,0.9267578125,-1.087890625,0.1368408203125,0.11248779296875,0.57080078125,-0.342041015625
TCGA-D7-A4YT,OS,-2.587890625,3.50390625,9.2578125,2.2734375,-9.8671875,8.5234375,0.951171875,1.173828125,-1.228515625,18.53125,-21.84375,14.2421875,5.10546875,-5.88671875,-19.421875,1.1259765625,14.5078125,11.3046875,4.40234375,-18.546875,-18.109375,19.328125,-15.8359375,7.96484375
TCGA-D7-A4YU,OS,-0.135498046875,-2.98828125,4.58984375,-1.5556640625,-4.3203125,2.478515625,-3.181640625,1.0908203125,-1.39453125,3.974609375,-2.0078125,0.0030002593994140625,2.623046875,-2.55078125,3.876953125,1.1171875,-3.45703125,-0.93603515625,-0.334716796875,-0.73095703125,5.5859375,2.9765625,4.03515625,0.082275390625
TCGA-D7-A4YV,OS,0.439208984375,0.181396484375,0.113037109375,0.482666015625,-0.287353515625,0.66259765625,0.322021484375,-0.78173828125,0.12255859375,-0.62744140625,0.455078125,-0.67578125,-0.99658203125,-0.1456298828125,0.172607421875,-0.468505859375,0.478271484375,0.57421875,0.90380859375,-1.0283203125,-0.0687255859375,0.0706787109375,0.5419921875,-0.48095703125
TCGA-D7-A4YX,OS,-2.541015625,3.4375,9.1328125,2.38671875,-9.8515625,8.421875,0.958984375,1.2041015625,-1.1416015625,18.46875,-21.71875,14.171875,5.0390625,-5.76171875,-19.296875,1.2646484375,14.359375,11.234375,4.36328125,-18.421875,-17.875,19.203125,-15.7109375,7.90625
TCGA-D7-A4YY,OS,-0.1710205078125,-2.705078125,4.18359375,-1.3798828125,-4.078125,2.16015625,-2.931640625,1.0263671875,-1.279296875,3.611328125,-1.8427734375,-0.044769287109375,2.4609375,-2.27734375,3.642578125,0.994140625,-3.26171875,-0.9423828125,-0.193603515625,-0.63720703125,5.265625,2.8125,3.765625,0.004573822021484375
TCGA-D7-A4Z0,OS,0.408203125,0.2900390625,0.171875,0.260009765625,-0.4970703125,1.0126953125,0.280517578125,-1.154296875,0.16650390625,-0.654296875,1.0361328125,-0.79931640625,-1.2578125,0.2032470703125,-0.0045623779296875,-0.58349609375,0.75830078125,0.6240234375,1.2724609375,-1.1162109375,0.36767578125,-0.07958984375,0.92578125,-0.37451171875
TCGA-D7-A6ET,OS,0.1614990234375,0.0266265869140625,0.0224151611328125,0.318603515625,-0.1751708984375,0.61767578125,0.32666015625,-0.75830078125,0.2015380859375,-0.8291015625,0.64453125,-0.6376953125,-0.90673828125,0.143798828125,0.1005859375,-0.458251953125,0.564453125,0.58837890625,0.73095703125,-0.7412109375,0.1395263671875,0.200439453125,0.490234375,-0.326171875
