endpoint,fold,outer_train_n,outer_test_n,inner_train_n,inner_val_n,epochs,selected_m_star,selected_inner_score,selection_metric,candidate_count,candidate_results_json,nested_validation,batch_size,configured_batch_size,eval_batch_size,train_loss_last,fold_score,accuracy,spearman,c_index,target_mean,target_scale,risk_mean,risk_scale,checkpoint_path,model_settings_json
damage_class,1,210,49,165,45,150,45,0.7774777636178658,macro_auroc,1,"[{""candidate_id"": 1, ""params"": {""attention_heads"": 1, ""batch_size"": 4, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 128, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""weight_decay"": 0.0}, ""selected_inner_score"": 0.7774777636178658, ""selected_m_star"": 45, ""selection_history"": [{""epoch"": 1, ""train_loss"": 1.9942626953125, ""validation_score"": 0.4083744880568476}, {""epoch"": 2, ""train_loss"": 1.8845563616071428, ""validation_score"": 0.47636387610984476}, {""epoch"": 3, ""train_loss"": 1.8648332868303572, ""validation_score"": 0.5351817320332838}, {""epoch"": 4, ""train_loss"": 1.898103259858631, ""validation_score"": 0.5793877318964427}, {""epoch"": 5, ""train_loss"": 1.8590727306547619, ""validation_score"": 0.5842710928250998}, {""epoch"": 6, ""train_loss"": 1.8369663783482142, ""validation_score"": 0.6012877399365529}, {""epoch"": 7, ""train_loss"": 1.8214925130208333, ""validation_score"": 0.6169854079241487}, {""epoch"": 8, ""train_loss"": 1.8321649460565477, ""validation_score"": 0.6257980174486131}, {""epoch"": 9, ""train_loss"": 1.8172142392113095, ""validation_score"": 0.6269602147395681}, {""epoch"": 10, ""train_loss"": 1.8348911830357142, ""validation_score"": 0.643002393036831}, {""epoch"": 11, ""train_loss"": 1.8333391462053572, ""validation_score"": 0.6408601170233129}, {""epoch"": 12, ""train_loss"": 1.7945614769345237, ""validation_score"": 0.6347798770928987}, {""epoch"": 13, ""train_loss"": 1.7904285249255953, ""validation_score"": 0.6548580161881353}, {""epoch"": 14, ""train_loss"": 1.789521716889881, ""validation_score"": 0.6561138290892767}, {""epoch"": 15, ""train_loss"": 1.8076811290922619, ""validation_score"": 0.6688776322849738}, {""epoch"": 16, ""train_loss"": 1.7785470145089286, ""validation_score"": 0.6868971095889498}, {""epoch"": 17, ""train_loss"": 1.7631196521577381, ""validation_score"": 0.6815834517515905}, {""epoch"": 18, ""train_loss"": 1.7555512927827381, ""validation_score"": 0.683712526073356}, {""epoch"": 19, ""train_loss"": 1.7417166573660714, ""validation_score"": 0.7041240387249624}, {""epoch"": 20, ""train_loss"": 1.7434052966889881, ""validation_score"": 0.7068687079156247}, {""epoch"": 21, ""train_loss"": 1.7226649693080358, ""validation_score"": 0.6953275248462024}, {""epoch"": 22, ""train_loss"": 1.7243274507068453, ""validation_score"": 0.7113451641678691}, {""epoch"": 23, ""train_loss"": 1.715177990141369, ""validation_score"": 0.6990663245136142}, {""epoch"": 24, ""train_loss"": 1.6983061290922619, ""validation_score"": 0.7274558256930026}, {""epoch"": 25, ""train_loss"": 1.6875755673363095, ""validation_score"": 0.7360597875685794}, {""epoch"": 26, ""train_loss"": 1.683015369233631, ""validation_score"": 0.728440545265357}, {""epoch"": 27, ""train_loss"": 1.6529744466145833, ""validation_score"": 0.7379813583763831}, {""epoch"": 28, ""train_loss"": 1.635041736421131, ""validation_score"": 0.7415947884507968}, {""epoch"": 29, ""train_loss"": 1.62652587890625, ""validation_score"": 0.7514901711384978}, {""epoch"": 30, ""train_loss"": 1.6096220470610119, ""validation_score"": 0.7459310680046439}, {""epoch"": 31, ""train_loss"": 1.6111668178013392, ""validation_score"": 0.7602600121160206}, {""epoch"": 32, ""train_loss"": 1.5747564406622023, ""validation_score"": 0.7579255617749256}, {""epoch"": 33, ""train_loss"": 1.5975312732514881, ""validation_score"": 0.7560577799245655}, {""epoch"": 34, ""train_loss"": 1.5389927455357142, ""validation_score"": 0.7470250340463452}, {""epoch"": 35, ""train_loss"": 1.5254683721633184, ""validation_score"": 0.7617633042663429}, {""epoch"": 36, ""train_loss"": 1.5188656761532737, ""validation_score"": 0.7595586042045}, {""epoch"": 37, ""train_loss"": 1.5214342389787947, ""validation_score"": 0.7559317625535923}, {""epoch"": 38, ""train_loss"": 1.4873875209263392, ""validation_score"": 0.7704731000841527}, {""epoch"": 39, ""train_loss"": 1.481626238141741, ""validation_score"": 0.770802281792072}, {""epoch"": 40, ""train_loss"": 1.4362284342447917, ""validation_score"": 0.7697915335886327}, {""epoch"": 41, ""train_loss"": 1.442333039783296, ""validation_score"": 0.7687200450918951}, {""epoch"": 42, ""train_loss"": 1.4348050072079612, ""validation_score"": 0.7666301502295345}, {""epoch"": 43, ""train_loss"": 1.391432625906808, ""validation_score"": 0.7578738757573535}, {""epoch"": 44, ""train_loss"": 1.426807585216704, ""validation_score"": 0.7650042953292286}, {""epoch"": 45, ""train_loss"": 1.4009559268043155, ""validation_score"": 0.7774777636178658}, {""epoch"": 46, ""train_loss"": 1.431365966796875, ""validation_score"": 0.7712005097334488}, {""epoch"": 47, ""train_loss"": 1.4190753755115328, ""validation_score"": 0.7615625667582561}, {""epoch"": 48, ""train_loss"": 1.394669669015067, ""validation_score"": 0.7579296665124394}, {""epoch"": 49, ""train_loss"": 1.3639155796595983, ""validation_score"": 0.764986710612673}, {""epoch"": 50, ""train_loss"": 1.3481826782226562, ""validation_score"": 0.7347011480987657}, {""epoch"": 51, ""train_loss"": 1.3421856108165922, ""validation_score"": 0.7484516188778405}, {""epoch"": 52, ""train_loss"": 1.3510191781180245, ""validation_score"": 0.7470580286292139}, {""epoch"": 53, ""train_loss"": 1.3080640520368303, ""validation_score"": 0.7464313478704534}, {""epoch"": 54, ""train_loss"": 1.328633081345331, ""validation_score"": 0.7478372979333192}, {""epoch"": 55, ""train_loss"": 1.2768040611630393, ""validation_score"": 0.7435048892621213}, {""epoch"": 56, ""train_loss"": 1.2877028329031808, ""validation_score"": 0.7315234346544612}, {""epoch"": 57, ""train_loss"": 1.2735167003813244, ""validation_score"": 0.7395065948825774}, {""epoch"": 58, ""train_loss"": 1.258116949172247, ""validation_score"": 0.7319185254328274}, {""epoch"": 59, ""train_loss"": 1.220904758998326, ""validation_score"": 0.7322730225144941}, {""epoch"": 60, ""train_loss"": 1.1920088813418435, ""validation_score"": 0.7517188811962331}, {""epoch"": 61, ""train_loss"": 1.1841460636683874, ""validation_score"": 0.7267518886411197}, {""epoch"": 62, ""train_loss"": 1.1766121273949033, ""validation_score"": 0.7345574589002998}, {""epoch"": 63, ""train_loss"": 1.1726348513648623, ""validation_score"": 0.7325200712008912}, {""epoch"": 64, ""train_loss"": 1.185530526297433, ""validation_score"": 0.7360385310608146}, {""epoch"": 65, ""train_loss"": 1.1031375158400762, ""validation_score"": 0.7419584441884093}, {""epoch"": 66, ""train_loss"": 1.0915954226539248, ""validation_score"": 0.7213828209622715}, {""epoch"": 67, ""train_loss"": 1.0792403448195684, ""validation_score"": 0.7433097183992574}, {""epoch"": 68, ""train_loss"": 1.0276146843319847, ""validation_score"": 0.745576261380086}, {""epoch"": 69, ""train_loss"": 1.011720203218006, ""validation_score"": 0.7564808336285526}, {""epoch"": 70, ""train_loss"": 1.0137643359956288, ""validation_score"": 0.7205463770669185}, {""epoch"": 71, ""train_loss"": 0.9713536217099145, ""validation_score"": 0.737248590842303}, {""epoch"": 72, ""train_loss"": 0.9388342811947777, ""validation_score"": 0.7187046144934485}, {""epoch"": 73, ""train_loss"": 0.9158865610758463, ""validation_score"": 0.7561128051197737}, {""epoch"": 74, ""train_loss"": 0.898842902410598, ""validation_score"": 0.7570376771397759}, {""epoch"": 75, ""train_loss"": 0.8696738197689965, ""validation_score"": 0.76690688328319}, {""epoch"": 76, ""train_loss"": 0.8506657282511393, ""validation_score"": 0.7174717591243803}, {""epoch"": 77, ""train_loss"": 0.7958805447533017, ""validation_score"": 0.725214486150391}, {""epoch"": 78, ""train_loss"": 0.7619894118536086, ""validation_score"": 0.741992380037109}, {""epoch"": 79, ""train_loss"": 0.7905276162283761, ""validation_score"": 0.7478224344329197}, {""epoch"": 80, ""train_loss"": 0.730780419849214, ""validation_score"": 0.7504473427696828}, {""epoch"": 81, ""train_loss"": 0.7145566032046363, ""validation_score"": 0.7541232629564207}, {""epoch"": 82, ""train_loss"": 0.6553299540565127, ""validation_score"": 0.7408041327982985}, {""epoch"": 83, ""train_loss"": 0.6407026790437245, ""validation_score"": 0.7587509537343424}, {""epoch"": 84, ""train_loss"": 0.6028034346444267, ""validation_score"": 0.7461888106041741}, {""epoch"": 85, ""train_loss"": 0.6067833219255719, ""validation_score"": 0.742457759133069}, {""epoch"": 86, ""train_loss"": 0.5863168580191476, ""validation_score"": 0.7402833520457699}, {""epoch"": 87, ""train_loss"": 0.5132366305305844, ""validation_score"": 0.7345997118422368}, {""epoch"": 88, ""train_loss"": 0.49052947475796654, ""validation_score"": 0.7297216186293246}, {""epoch"": 89, ""train_loss"": 0.47559952168237596, ""validation_score"": 0.7453164483555053}, {""epoch"": 90, ""train_loss"": 0.4703760885056995, ""validation_score"": 0.7399689903052679}, {""epoch"": 91, ""train_loss"": 0.4957223619733538, ""validation_score"": 0.6917290451582649}, {""epoch"": 92, ""train_loss"": 0.4337468828473772, ""validation_score"": 0.7171013641842585}, {""epoch"": 93, ""train_loss"": 0.364351266906375, ""validation_score"": 0.7158802283168217}, {""epoch"": 94, ""train_loss"": 0.41625473896662396, ""validation_score"": 0.6850373186042905}, {""epoch"": 95, ""train_loss"": 0.362256931407111, ""validation_score"": 0.7369477058878242}, {""epoch"": 96, ""train_loss"": 0.3308365096648534, ""validation_score"": 0.7317350020712796}, {""epoch"": 97, ""train_loss"": 0.3499498480842227, ""validation_score"": 0.7171677703312094}, {""epoch"": 98, ""train_loss"": 0.3148864763123648, ""validation_score"": 0.7084185285943653}, {""epoch"": 99, ""train_loss"": 0.31572413231645313, ""validation_score"": 0.7165327234146616}, {""epoch"": 100, ""train_loss"": 0.31340843581017996, ""validation_score"": 0.7036017673275595}, {""epoch"": 101, ""train_loss"": 0.27954929215567453, ""validation_score"": 0.7090577432543237}, {""epoch"": 102, ""train_loss"": 0.26350255949156626, ""validation_score"": 0.7029029862357793}, {""epoch"": 103, ""train_loss"": 0.2689024706681569, ""validation_score"": 0.6921758672410968}, {""epoch"": 104, ""train_loss"": 0.27719792581739877, ""validation_score"": 0.706861673651237}, {""epoch"": 105, ""train_loss"": 0.23370036340895153, ""validation_score"": 0.7094777536070787}, {""epoch"": 106, ""train_loss"": 0.2707599025397074, ""validation_score"": 0.7023924972559605}, {""epoch"": 107, ""train_loss"": 0.23628147088346027, ""validation_score"": 0.7066325364485968}, {""epoch"": 108, ""train_loss"": 0.22697017306373232, ""validation_score"": 0.6967518421849513}, {""epoch"": 109, ""train_loss"": 0.2026052482071377, ""validation_score"": 0.6926603639722513}, {""epoch"": 110, ""train_loss"": 0.21315651209581465, ""validation_score"": 0.7189651116334529}, {""epoch"": 111, ""train_loss"": 0.18403148083459764, ""validation_score"": 0.7104712909469413}, {""epoch"": 112, ""train_loss"": 0.1645031003724961, ""validation_score"": 0.6916383062327476}, {""epoch"": 113, ""train_loss"": 0.15997607154505594, ""validation_score"": 0.6968921864043816}, {""epoch"": 114, ""train_loss"": 0.17805650617395127, ""validation_score"": 0.6913975152326987}, {""epoch"": 115, ""train_loss"": 0.1364993921348027, ""validation_score"": 0.6950175749576122}, {""epoch"": 116, ""train_loss"": 0.16151098694120133, ""validation_score"": 0.7098492247742714}, {""epoch"": 117, ""train_loss"": 0.1599723185811724, ""validation_score"": 0.7032959530273363}, {""epoch"": 118, ""train_loss"": 0.14555037305468604, ""validation_score"": 0.6956229987588873}, {""epoch"": 119, ""train_loss"": 0.14424983163674673, ""validation_score"": 0.6975111312442162}, {""epoch"": 120, ""train_loss"": 0.16357211413837613, ""validation_score"": 0.6734040195639742}, {""epoch"": 121, ""train_loss"": 0.19079472053618657, ""validation_score"": 0.7019920690101389}, {""epoch"": 122, ""train_loss"": 0.1075508048137029, ""validation_score"": 0.6843008958737019}, {""epoch"": 123, ""train_loss"": 0.15802401091371263, ""validation_score"": 0.6895285705390235}, {""epoch"": 124, ""train_loss"": 0.191352550472532, ""validation_score"": 0.7034259495737496}, {""epoch"": 125, ""train_loss"": 0.1879426801488513, ""validation_score"": 0.7066192272285782}, {""epoch"": 126, ""train_loss"": 0.17705424342836654, ""validation_score"": 0.7126862759907083}, {""epoch"": 127, ""train_loss"": 0.15101618568102518, ""validation_score"": 0.7019037052405499}, {""epoch"": 128, ""train_loss"": 0.15749974619774593, ""validation_score"": 0.6975688700103253}, {""epoch"": 129, ""train_loss"": 0.10577569689069476, ""validation_score"": 0.7018791235864407}, {""epoch"": 130, ""train_loss"": 0.1326344112555186, ""validation_score"": 0.7030033957795079}, {""epoch"": 131, ""train_loss"": 0.1415214098635174, ""validation_score"": 0.7027007293906247}, {""epoch"": 132, ""train_loss"": 0.14492637202853248, ""validation_score"": 0.703369556642387}, {""epoch"": 133, ""train_loss"": 0.12445276407968431, ""validation_score"": 0.7096472536817727}, {""epoch"": 134, ""train_loss"": 0.08593366330578214, ""validation_score"": 0.7049306281686153}, {""epoch"": 135, ""train_loss"": 0.0898112321183795, ""validation_score"": 0.6998427659727392}, {""epoch"": 136, ""train_loss"": 0.08497629846845355, ""validation_score"": 0.7089261112978801}, {""epoch"": 137, ""train_loss"": 0.09791982954456693, ""validation_score"": 0.7141018959072601}, {""epoch"": 138, ""train_loss"": 0.08138312328429449, ""validation_score"": 0.7074963324586533}, {""epoch"": 139, ""train_loss"": 0.08530179517609733, ""validation_score"": 0.7111330999443793}, {""epoch"": 140, ""train_loss"": 0.07950448422204881, ""validation_score"": 0.7266816690858502}, {""epoch"": 141, ""train_loss"": 0.07588050478980654, ""validation_score"": 0.706163225712695}, {""epoch"": 142, ""train_loss"": 0.07079238621961503, ""validation_score"": 0.7021131912591276}, {""epoch"": 143, ""train_loss"": 0.07310137649377187, ""validation_score"": 0.7117051189273862}, {""epoch"": 144, ""train_loss"": 0.06068607951913561, ""validation_score"": 0.7017436982342582}, {""epoch"": 145, ""train_loss"": 0.05364077147983369, ""validation_score"": 0.706372652997724}, {""epoch"": 146, ""train_loss"": 0.05624429668698992, ""validation_score"": 0.6971573448115059}, {""epoch"": 147, ""train_loss"": 0.05458520991461618, ""validation_score"": 0.6980270045524077}, {""epoch"": 148, ""train_loss"": 0.052722473229680746, ""validation_score"": 0.6930648598536128}, {""epoch"": 149, ""train_loss"": 0.06633507850624266, ""validation_score"": 0.7058594708193606}, {""epoch"": 150, ""train_loss"": 0.05695568167027973, ""validation_score"": 0.7083136946065396}]}]",True,4,4,4,1.4748342262124114,0.6297004000026725,,,,,,,,${BUNDLE_ROOT}\results\cache\features\muat_style_tcga_comparator\fold_checkpoints\full\damage_class_fold01_meta.json,"{""attention_heads"": 1, ""batch_size"": 4, ""count_feature_mode"": ""log_count"", ""dropout"": 0.1, ""embed_dim"": 128, ""epochs"": 150, ""feature_dim"": 24, ""lr"": 0.0006, ""momentum"": 0.9, ""weight_decay"": 0.0}"
