benchmark,endpoint,task,representation,learner,metric,score,macro_auroc,micro_auroc,accuracy,balanced_accuracy,macro_f1,cohen_kappa,top3_accuracy,top5_accuracy,n_samples,n_classes,n_features,n_folds,primary_metric_scope,validation_protocol,canonical_split_source,canonical_split_signature,comparison_note
mc3_main,cancer_type_top20,multiclass,burden_only,linear,macro_auroc,0.7806988905158254,0.7806988905158254,0.7960544068073075,0.2448863636363636,0.2492069611753795,0.2105016915437985,0.2060123963140866,0.4921590909090909,0.6448863636363636,8800,20,3.0,5,pooled_global_oof,,,,Existing main-panel tabular result
mc3_main,cancer_type_top20,multiclass,burden_only,xgboost,macro_auroc,0.8080980706742714,0.8080980706742714,0.8354459724336667,0.28875,0.2540954256349878,0.2380119236303373,0.2378331081278268,0.5634090909090909,0.6984090909090909,8800,20,3.0,5,pooled_global_oof,,,,Existing main-panel tabular result
mc3_main,cancer_type_top20,multiclass,standard_sbs96_id83,linear,macro_auroc,0.9183512598771202,0.9183512598771202,0.9218533723901696,0.5125,0.5311280077859434,0.5077062342197263,0.4863374147366981,0.7822727272727272,0.8789772727272728,8800,20,182.0,5,pooled_global_oof,,,,Existing main-panel tabular result
mc3_main,cancer_type_top20,multiclass,standard_sbs96_id83,xgboost,macro_auroc,0.9353987054872702,0.9353987054872702,0.943658959058286,0.5631818181818182,0.5398795555483545,0.5490794601501003,0.5347768062736917,0.8207954545454546,0.899090909090909,8800,20,182.0,5,pooled_global_oof,,,,Existing main-panel tabular result
mc3_main,cancer_type_top20,multiclass,MAF_stack_only,linear,macro_auroc,0.9313453563569716,0.9313453563569716,0.9325053868529796,0.5889772727272727,0.5846918473732353,0.593489955303923,0.5638776306641369,0.8068181818181818,0.8936363636363637,8800,20,948.0,5,pooled_global_oof,,,,Existing main-panel tabular result
mc3_main,cancer_type_top20,multiclass,MAF_stack_only,xgboost,macro_auroc,0.9586677215400228,0.9586677215400228,0.9639956631959546,0.6702272727272728,0.6677562414030127,0.6704461965997327,0.6500478879241143,0.8656818181818182,0.9286363636363636,8800,20,948.0,5,pooled_global_oof,,,,Existing main-panel tabular result
mc3_main,cancer_type_top20,multiclass,signatures_plus_MAF_stack,linear,macro_auroc,0.9005457654769318,0.9005457654769318,0.9005389292899086,0.5735227272727272,0.5858466254680722,0.5797784265322972,0.5484927364617955,0.8035227272727272,0.8690909090909091,8800,20,1130.0,5,pooled_global_oof,,,,Existing main-panel tabular result
mc3_main,cancer_type_top20,multiclass,signatures_plus_MAF_stack,xgboost,macro_auroc,0.975756575207822,0.975756575207822,0.9780069683829924,0.7436363636363637,0.7424171451086083,0.7488494908953992,0.727768225184253,0.9090909090909092,0.9551136363636364,8800,20,1130.0,5,pooled_global_oof,,,,Existing main-panel tabular result
tcga_mc3_wes,cancer_type_top20,multiclass,MuAt-compatible reimplementation,muat_compatible_qkv_attention,macro_auroc,0.9202026152125976,0.9202026152125976,0.9216432035667682,0.5388636363636363,0.5335608330088428,0.5202215298300465,0.5122910630721595,0.7747727272727273,0.8607954545454546,8800,20,,5,pooled_global_oof,outer_train_inner_validation_epoch_selection,${REPRO_ROOT}\results\tables\main_manuscript_complete_panel_oof_predictions.csv,cd54298c55ac0d5970e790e821890bc3a2ddc0f1b8a7cb822c4fec60ad741cf3,MuAt-compatible direct comparator on canonical endpoint-specific outer folds; use accuracy/top-5 columns for MuAt-paper TCGA-WES reference
