endpoint_display,endpoint_tier_display,task_display,representation_family_display,representation_display,atlas_status_display,model_display,metric_display,primary_score,auroc,auprc,accuracy,f1,balanced_accuracy,p_value,q_value,delta_vs_signatures,ci_low,ci_high,n_samples,n_features,folds,repeats,xgb_estimators,optuna_trials_completed,na_reason,split_strategy,endpoint,endpoint_tier,task,representation_family,representation,atlas_status,model_family,metric,run_id,cache_key,oof_prediction_file,fold_metrics_file,experiment_id,source_file
High tumor purity,Supplement,Binary classification,Mutational signatures,SBS spectra,No UGA atlas,Source model,Balanced accuracy,0.5967822645823759,,,,,0.5967822645823759,,,,,,9591.0,99.0,5.0,1.0,250.0,,,5-fold OOF CV where available,high_purity,supplement,binary,signatures_only,standard_sbs,no UGA atlas,unspecified,balanced_accuracy,20260524T162414Z,,,,unified_locked,data\mc3_clinical\locked_mc3_clinical_feature_summary_checkpoint.csv
High tumor purity,Supplement,Binary classification,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,Balanced accuracy,0.5954405030607508,,,,,0.5954405030607508,,,,,,9591.0,182.0,5.0,1.0,250.0,,,5-fold OOF CV where available,high_purity,supplement,binary,signatures_only,standard_sbs_id,no UGA atlas,unspecified,balanced_accuracy,20260524T162414Z,,,,unified_locked,data\mc3_clinical\locked_mc3_clinical_feature_summary_checkpoint.csv
High stage,Supplement,Binary classification,Mutational burden,Mutational burden,No UGA atlas,Source model,Balanced accuracy,0.5402443377795683,,,,,0.5402443377795683,,,,,,6404.0,3.0,5.0,1.0,250.0,,,5-fold OOF CV where available,high_stage,supplement,binary,burden_only,burden_only,no UGA atlas,unspecified,balanced_accuracy,20260524T162414Z,,,,unified_locked,data\mc3_clinical\locked_mc3_clinical_feature_summary_checkpoint.csv
High stage,Supplement,Binary classification,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,Balanced accuracy,0.5573415211394454,,,,,0.5573415211394454,,,,,,6404.0,73.0,5.0,1.0,250.0,,,5-fold OOF CV where available,high_stage,supplement,binary,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,balanced_accuracy,20260524T162414Z,,,,unified_locked,data\mc3_clinical\locked_mc3_clinical_feature_summary_checkpoint.csv
High stage,Supplement,Binary classification,UGA geometry,Locked UGA SBS+ID pooled,UGA channel atlas,Source model,Balanced accuracy,0.5550541383841336,,,,,0.5550541383841336,,,,,,6404.0,73.0,5.0,1.0,250.0,,,5-fold OOF CV where available,high_stage,supplement,binary,UGA_geometry,locked_uga_sbs_id_pooled,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,balanced_accuracy,20260524T162414Z,,,,unified_locked,data\mc3_clinical\locked_mc3_clinical_feature_summary_checkpoint.csv
High stage,Supplement,Binary classification,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,Balanced accuracy,0.5708762992520291,,,,,0.5708762992520291,,,,,,6404.0,143.0,5.0,1.0,250.0,,,5-fold OOF CV where available,high_stage,supplement,binary,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,balanced_accuracy,20260524T162414Z,,,,unified_locked,data\mc3_clinical\locked_mc3_clinical_feature_summary_checkpoint.csv
High stage,Supplement,Binary classification,Mutational signatures,SBS spectra,No UGA atlas,Source model,Balanced accuracy,0.5767851329328909,,,,,0.5767851329328909,,,,,,6404.0,99.0,5.0,1.0,250.0,,,5-fold OOF CV where available,high_stage,supplement,binary,signatures_only,standard_sbs,no UGA atlas,unspecified,balanced_accuracy,20260524T162414Z,,,,unified_locked,data\mc3_clinical\locked_mc3_clinical_feature_summary_checkpoint.csv
High stage,Supplement,Binary classification,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,Balanced accuracy,0.5654577267798839,,,,,0.5654577267798839,,,,,,6404.0,182.0,5.0,1.0,250.0,,,5-fold OOF CV where available,high_stage,supplement,binary,signatures_only,standard_sbs_id,no UGA atlas,unspecified,balanced_accuracy,20260524T162414Z,,,,unified_locked,data\mc3_clinical\locked_mc3_clinical_feature_summary_checkpoint.csv
Ever smoker,Supplement,Binary classification,Mutational burden,Mutational burden,No UGA atlas,Source model,Balanced accuracy,0.6217028154187976,,,,,0.6217028154187976,,,,,,2798.0,3.0,5.0,1.0,250.0,,,5-fold OOF CV where available,smoking_ever,supplement,binary,burden_only,burden_only,no UGA atlas,unspecified,balanced_accuracy,20260524T162414Z,,,,unified_locked,data\mc3_clinical\locked_mc3_clinical_feature_summary_checkpoint.csv
Ever smoker,Supplement,Binary classification,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,Balanced accuracy,0.6985423962168149,,,,,0.6985423962168149,,,,,,2798.0,73.0,5.0,1.0,250.0,,,5-fold OOF CV where available,smoking_ever,supplement,binary,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,balanced_accuracy,20260524T162414Z,,,,unified_locked,data\mc3_clinical\locked_mc3_clinical_feature_summary_checkpoint.csv
Ever smoker,Supplement,Binary classification,UGA geometry,Locked UGA SBS+ID pooled,UGA channel atlas,Source model,Balanced accuracy,0.7037891075496221,,,,,0.7037891075496221,,,,,,2798.0,73.0,5.0,1.0,250.0,,,5-fold OOF CV where available,smoking_ever,supplement,binary,UGA_geometry,locked_uga_sbs_id_pooled,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,balanced_accuracy,20260524T162414Z,,,,unified_locked,data\mc3_clinical\locked_mc3_clinical_feature_summary_checkpoint.csv
Ever smoker,Supplement,Binary classification,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,Balanced accuracy,0.7032443130909236,,,,,0.7032443130909236,,,,,,2798.0,143.0,5.0,1.0,250.0,,,5-fold OOF CV where available,smoking_ever,supplement,binary,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,balanced_accuracy,20260524T162414Z,,,,unified_locked,data\mc3_clinical\locked_mc3_clinical_feature_summary_checkpoint.csv
Ever smoker,Supplement,Binary classification,Mutational signatures,SBS spectra,No UGA atlas,Source model,Balanced accuracy,0.7112573448545739,,,,,0.7112573448545739,,,,,,2798.0,99.0,5.0,1.0,250.0,,,5-fold OOF CV where available,smoking_ever,supplement,binary,signatures_only,standard_sbs,no UGA atlas,unspecified,balanced_accuracy,20260524T162414Z,,,,unified_locked,data\mc3_clinical\locked_mc3_clinical_feature_summary_checkpoint.csv
Ever smoker,Supplement,Binary classification,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,Balanced accuracy,0.7122469539589777,,,,,0.7122469539589777,,,,,,2798.0,182.0,5.0,1.0,250.0,,,5-fold OOF CV where available,smoking_ever,supplement,binary,signatures_only,standard_sbs_id,no UGA atlas,unspecified,balanced_accuracy,20260524T162414Z,,,,unified_locked,data\mc3_clinical\locked_mc3_clinical_feature_summary_checkpoint.csv
LUAD KMT2C mutated,Supplement,,Mutational burden,Mutational burden,No UGA atlas,Source model,AUROC,0.6955623667377399,0.6955623667377399,,,,0.6428238272921108,,,,,,515.0,3.0,5.0,1.0,160.0,,,5-fold OOF CV where available,kmt2c_mutated,supplement,,burden_only,burden_only,no UGA atlas,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\mc3_driver\locked_mc3_luad_kmt2c_feature_summary.csv
LUAD KMT2C mutated,Supplement,,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,AUROC,0.7161847014925373,0.7161847014925373,,,,0.6475712953091685,,,,,,515.0,73.0,5.0,1.0,160.0,,,5-fold OOF CV where available,kmt2c_mutated,supplement,,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\mc3_driver\locked_mc3_luad_kmt2c_feature_summary.csv
LUAD KMT2C mutated,Supplement,,UGA geometry,Locked UGA SBS+ID pooled,UGA channel atlas,Source model,AUROC,0.7408715351812366,0.7408715351812366,,,,0.6203025053304905,,,,,,515.0,73.0,5.0,1.0,160.0,,,5-fold OOF CV where available,kmt2c_mutated,supplement,,UGA_geometry,locked_uga_sbs_id_pooled,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\mc3_driver\locked_mc3_luad_kmt2c_feature_summary.csv
LUAD KMT2C mutated,Supplement,,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,AUROC,0.7021255330490405,0.7021255330490405,,,,0.6262993070362474,,,,,,515.0,143.0,5.0,1.0,160.0,,,5-fold OOF CV where available,kmt2c_mutated,supplement,,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\mc3_driver\locked_mc3_luad_kmt2c_feature_summary.csv
LUAD KMT2C mutated,Supplement,,Mutational signatures,SBS spectra,No UGA atlas,Source model,AUROC,0.7094549573560768,0.7094549573560768,,,,0.5717617270788913,,,,,,515.0,99.0,5.0,1.0,160.0,,,5-fold OOF CV where available,kmt2c_mutated,supplement,,signatures_only,standard_sbs,no UGA atlas,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\mc3_driver\locked_mc3_luad_kmt2c_feature_summary.csv
LUAD KMT2C mutated,Supplement,,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,AUROC,0.7028917910447761,0.7028917910447761,,,,0.5751099413646056,,,,,,515.0,182.0,5.0,1.0,160.0,,,5-fold OOF CV where available,kmt2c_mutated,supplement,,signatures_only,standard_sbs_id,no UGA atlas,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\mc3_driver\locked_mc3_luad_kmt2c_feature_summary.csv
LUAD KMT2C mutated,Supplement,,Mutational burden,Mutational burden,No UGA atlas,Source model,AUROC,0.6955623667377399,0.6955623667377399,,,,0.6428238272921108,,,,,,515.0,3.0,5.0,1.0,160.0,,,5-fold OOF CV where available,kmt2c_mutated,supplement,,burden_only,burden_only,no UGA atlas,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\mc3_driver\locked_mc3_luad_kmt2c_feature_summary_checkpoint.csv
LUAD KMT2C mutated,Supplement,,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,AUROC,0.7161847014925373,0.7161847014925373,,,,0.6475712953091685,,,,,,515.0,73.0,5.0,1.0,160.0,,,5-fold OOF CV where available,kmt2c_mutated,supplement,,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\mc3_driver\locked_mc3_luad_kmt2c_feature_summary_checkpoint.csv
LUAD KMT2C mutated,Supplement,,UGA geometry,Locked UGA SBS+ID pooled,UGA channel atlas,Source model,AUROC,0.7408715351812366,0.7408715351812366,,,,0.6203025053304905,,,,,,515.0,73.0,5.0,1.0,160.0,,,5-fold OOF CV where available,kmt2c_mutated,supplement,,UGA_geometry,locked_uga_sbs_id_pooled,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\mc3_driver\locked_mc3_luad_kmt2c_feature_summary_checkpoint.csv
LUAD KMT2C mutated,Supplement,,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,AUROC,0.7021255330490405,0.7021255330490405,,,,0.6262993070362474,,,,,,515.0,143.0,5.0,1.0,160.0,,,5-fold OOF CV where available,kmt2c_mutated,supplement,,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\mc3_driver\locked_mc3_luad_kmt2c_feature_summary_checkpoint.csv
LUAD KMT2C mutated,Supplement,,Mutational signatures,SBS spectra,No UGA atlas,Source model,AUROC,0.7094549573560768,0.7094549573560768,,,,0.5717617270788913,,,,,,515.0,99.0,5.0,1.0,160.0,,,5-fold OOF CV where available,kmt2c_mutated,supplement,,signatures_only,standard_sbs,no UGA atlas,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\mc3_driver\locked_mc3_luad_kmt2c_feature_summary_checkpoint.csv
LUAD KMT2C mutated,Supplement,,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,AUROC,0.7028917910447761,0.7028917910447761,,,,0.5751099413646056,,,,,,515.0,182.0,5.0,1.0,160.0,,,5-fold OOF CV where available,kmt2c_mutated,supplement,,signatures_only,standard_sbs_id,no UGA atlas,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\mc3_driver\locked_mc3_luad_kmt2c_feature_summary_checkpoint.csv
LUAD KMT2C mutated,Supplement,,UGA geometry,Locked UGA SBS+ID pooled,UGA channel atlas,Source model,AUROC,0.7408715351812366,0.7408715351812366,,,,0.6203025053304905,,,,,,515.0,73.0,5.0,1.0,160.0,,,5-fold OOF CV where available,kmt2c_mutated,supplement,,UGA_geometry,locked_uga_sbs_id_pooled,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\mc3_driver\table1_locked_mc3_luad_kmt2c_feature_summary.csv
LUAD KMT2C mutated,Supplement,,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,AUROC,0.7161847014925373,0.7161847014925373,,,,0.6475712953091685,,,,,,515.0,73.0,5.0,1.0,160.0,,,5-fold OOF CV where available,kmt2c_mutated,supplement,,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\mc3_driver\table1_locked_mc3_luad_kmt2c_feature_summary.csv
LUAD KMT2C mutated,Supplement,,Mutational signatures,SBS spectra,No UGA atlas,Source model,AUROC,0.7094549573560768,0.7094549573560768,,,,0.5717617270788913,,,,,,515.0,99.0,5.0,1.0,160.0,,,5-fold OOF CV where available,kmt2c_mutated,supplement,,signatures_only,standard_sbs,no UGA atlas,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\mc3_driver\table1_locked_mc3_luad_kmt2c_feature_summary.csv
LUAD KMT2C mutated,Supplement,,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,AUROC,0.7028917910447761,0.7028917910447761,,,,0.5751099413646056,,,,,,515.0,182.0,5.0,1.0,160.0,,,5-fold OOF CV where available,kmt2c_mutated,supplement,,signatures_only,standard_sbs_id,no UGA atlas,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\mc3_driver\table1_locked_mc3_luad_kmt2c_feature_summary.csv
LUAD KMT2C mutated,Supplement,,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,AUROC,0.7021255330490405,0.7021255330490405,,,,0.6262993070362474,,,,,,515.0,143.0,5.0,1.0,160.0,,,5-fold OOF CV where available,kmt2c_mutated,supplement,,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\mc3_driver\table1_locked_mc3_luad_kmt2c_feature_summary.csv
LUAD KMT2C mutated,Supplement,,Mutational burden,Mutational burden,No UGA atlas,Source model,AUROC,0.6955623667377399,0.6955623667377399,,,,0.6428238272921108,,,,,,515.0,3.0,5.0,1.0,160.0,,,5-fold OOF CV where available,kmt2c_mutated,supplement,,burden_only,burden_only,no UGA atlas,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\mc3_driver\table1_locked_mc3_luad_kmt2c_feature_summary.csv
HRD LOH,Supplement,Regression,COSMIC NNLS exposures,Mutational burden,COSMIC reference signatures,Source model,Spearman r,0.507175849559229,,,,,,,,,,,772.0,3.0,5.0,1.0,,,,5-fold OOF CV where available,HRD_LOH,supplement,regression,COSMIC_NNLS_exposures,burden_only,uses COSMIC reference signatures; no UGA atlas for standard exposures,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
HRD LOH,Supplement,Regression,UGA geometry,Locked UGA SBS exposures,UGA channel atlas,Source model,Spearman r,0.5440421038017121,,,,,,,,,,,772.0,100.0,5.0,1.0,,,,5-fold OOF CV where available,HRD_LOH,supplement,regression,UGA_geometry,locked_uga_sbs_exposure,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
HRD LOH,Supplement,Regression,UGA geometry,Locked UGA SBS+ID exposures,UGA channel atlas,Source model,Spearman r,0.547233808155896,,,,,,,,,,,772.0,125.0,5.0,1.0,,,,5-fold OOF CV where available,HRD_LOH,supplement,regression,UGA_geometry,locked_uga_sbs_id_exposure,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
HRD LOH,Supplement,Regression,COSMIC NNLS exposures,SBS exposures,COSMIC reference signatures,Source model,Spearman r,0.5575398221299555,,,,,,,,,,,772.0,100.0,5.0,1.0,,,,5-fold OOF CV where available,HRD_LOH,supplement,regression,COSMIC_NNLS_exposures,standard_sbs_exposure,uses COSMIC reference signatures; no UGA atlas for standard exposures,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
HRD LOH,Supplement,Regression,COSMIC NNLS exposures,SBS + ID exposures,COSMIC reference signatures,Source model,Spearman r,0.5652355111878485,,,,,,,,,,,772.0,125.0,5.0,1.0,,,,5-fold OOF CV where available,HRD_LOH,supplement,regression,COSMIC_NNLS_exposures,standard_sbs_id_exposure,uses COSMIC reference signatures; no UGA atlas for standard exposures,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
HRD LST,Supplement,Regression,COSMIC NNLS exposures,Mutational burden,COSMIC reference signatures,Source model,Spearman r,0.5970576426630552,,,,,,,,,,,772.0,3.0,5.0,1.0,,,,5-fold OOF CV where available,HRD_LST,supplement,regression,COSMIC_NNLS_exposures,burden_only,uses COSMIC reference signatures; no UGA atlas for standard exposures,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
HRD LST,Supplement,Regression,UGA geometry,Locked UGA SBS exposures,UGA channel atlas,Source model,Spearman r,0.6589496071315193,,,,,,,,,,,772.0,100.0,5.0,1.0,,,,5-fold OOF CV where available,HRD_LST,supplement,regression,UGA_geometry,locked_uga_sbs_exposure,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
HRD LST,Supplement,Regression,UGA geometry,Locked UGA SBS+ID exposures,UGA channel atlas,Source model,Spearman r,0.6576198391367897,,,,,,,,,,,772.0,125.0,5.0,1.0,,,,5-fold OOF CV where available,HRD_LST,supplement,regression,UGA_geometry,locked_uga_sbs_id_exposure,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
HRD LST,Supplement,Regression,COSMIC NNLS exposures,SBS exposures,COSMIC reference signatures,Source model,Spearman r,0.6754256103067854,,,,,,,,,,,772.0,100.0,5.0,1.0,,,,5-fold OOF CV where available,HRD_LST,supplement,regression,COSMIC_NNLS_exposures,standard_sbs_exposure,uses COSMIC reference signatures; no UGA atlas for standard exposures,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
HRD LST,Supplement,Regression,COSMIC NNLS exposures,SBS + ID exposures,COSMIC reference signatures,Source model,Spearman r,0.6626196674825396,,,,,,,,,,,772.0,125.0,5.0,1.0,,,,5-fold OOF CV where available,HRD_LST,supplement,regression,COSMIC_NNLS_exposures,standard_sbs_id_exposure,uses COSMIC reference signatures; no UGA atlas for standard exposures,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
HRD TAI,Supplement,Regression,COSMIC NNLS exposures,Mutational burden,COSMIC reference signatures,Source model,Spearman r,0.6054119852207275,,,,,,,,,,,772.0,3.0,5.0,1.0,,,,5-fold OOF CV where available,HRD_TAI,supplement,regression,COSMIC_NNLS_exposures,burden_only,uses COSMIC reference signatures; no UGA atlas for standard exposures,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
HRD TAI,Supplement,Regression,UGA geometry,Locked UGA SBS exposures,UGA channel atlas,Source model,Spearman r,0.6558629293668204,,,,,,,,,,,772.0,100.0,5.0,1.0,,,,5-fold OOF CV where available,HRD_TAI,supplement,regression,UGA_geometry,locked_uga_sbs_exposure,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
HRD TAI,Supplement,Regression,UGA geometry,Locked UGA SBS+ID exposures,UGA channel atlas,Source model,Spearman r,0.6671488884555391,,,,,,,,,,,772.0,125.0,5.0,1.0,,,,5-fold OOF CV where available,HRD_TAI,supplement,regression,UGA_geometry,locked_uga_sbs_id_exposure,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
HRD TAI,Supplement,Regression,COSMIC NNLS exposures,SBS exposures,COSMIC reference signatures,Source model,Spearman r,0.6696168465646548,,,,,,,,,,,772.0,100.0,5.0,1.0,,,,5-fold OOF CV where available,HRD_TAI,supplement,regression,COSMIC_NNLS_exposures,standard_sbs_exposure,uses COSMIC reference signatures; no UGA atlas for standard exposures,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
HRD TAI,Supplement,Regression,COSMIC NNLS exposures,SBS + ID exposures,COSMIC reference signatures,Source model,Spearman r,0.6657403371475036,,,,,,,,,,,772.0,125.0,5.0,1.0,,,,5-fold OOF CV where available,HRD_TAI,supplement,regression,COSMIC_NNLS_exposures,standard_sbs_id_exposure,uses COSMIC reference signatures; no UGA atlas for standard exposures,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
PARPi7,Supplement,Regression,COSMIC NNLS exposures,Mutational burden,COSMIC reference signatures,Source model,Spearman r,0.1512633634573566,,,,,,,,,,,772.0,3.0,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,COSMIC_NNLS_exposures,burden_only,uses COSMIC reference signatures; no UGA atlas for standard exposures,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
PARPi7,Supplement,Regression,UGA geometry,Locked UGA SBS exposures,UGA channel atlas,Source model,Spearman r,0.134252659342244,,,,,,,,,,,772.0,100.0,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,UGA_geometry,locked_uga_sbs_exposure,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
PARPi7,Supplement,Regression,UGA geometry,Locked UGA SBS+ID exposures,UGA channel atlas,Source model,Spearman r,0.117778995314577,,,,,,,,,,,772.0,125.0,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,UGA_geometry,locked_uga_sbs_id_exposure,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
PARPi7,Supplement,Regression,COSMIC NNLS exposures,SBS exposures,COSMIC reference signatures,Source model,Spearman r,0.2251481168032955,,,,,,,,,,,772.0,100.0,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,COSMIC_NNLS_exposures,standard_sbs_exposure,uses COSMIC reference signatures; no UGA atlas for standard exposures,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
PARPi7,Supplement,Regression,COSMIC NNLS exposures,SBS + ID exposures,COSMIC reference signatures,Source model,Spearman r,0.1935349425667027,,,,,,,,,,,772.0,125.0,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,COSMIC_NNLS_exposures,standard_sbs_id_exposure,uses COSMIC reference signatures; no UGA atlas for standard exposures,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
eCARD,Supplement,Regression,COSMIC NNLS exposures,Mutational burden,COSMIC reference signatures,Source model,Spearman r,0.3255581055897624,,,,,,,,,,,772.0,3.0,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,COSMIC_NNLS_exposures,burden_only,uses COSMIC reference signatures; no UGA atlas for standard exposures,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS exposures,UGA channel atlas,Source model,Spearman r,0.3312715806083959,,,,,,,,,,,772.0,100.0,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs_exposure,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS+ID exposures,UGA channel atlas,Source model,Spearman r,0.3355302092036242,,,,,,,,,,,772.0,125.0,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs_id_exposure,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
eCARD,Supplement,Regression,COSMIC NNLS exposures,SBS exposures,COSMIC reference signatures,Source model,Spearman r,0.3002652460605538,,,,,,,,,,,772.0,100.0,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,COSMIC_NNLS_exposures,standard_sbs_exposure,uses COSMIC reference signatures; no UGA atlas for standard exposures,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
eCARD,Supplement,Regression,COSMIC NNLS exposures,SBS + ID exposures,COSMIC reference signatures,Source model,Spearman r,0.3115130775101201,,,,,,,,,,,772.0,125.0,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,COSMIC_NNLS_exposures,standard_sbs_id_exposure,uses COSMIC reference signatures; no UGA atlas for standard exposures,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
HRD24 high/low,Supplement,Binary classification,COSMIC NNLS exposures,Mutational burden,COSMIC reference signatures,Source model,AUROC,0.7977681921748127,0.7977681921748127,0.7435674295885105,,,0.7365506703536682,,,,,,772.0,3.0,5.0,1.0,,,,5-fold OOF CV where available,hrd_binary_24,supplement,binary,COSMIC_NNLS_exposures,burden_only,uses COSMIC reference signatures; no UGA atlas for standard exposures,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics.csv
