run_id,endpoint_tier,endpoint_tier_display,endpoint,endpoint_display,task,task_display,representation_family,representation_family_display,representation,representation_display,atlas_status,atlas_status_display,model_family,model_display,metric,metric_display,primary_score,macro_auroc,auroc,micro_auroc,auprc,accuracy,macro_f1,f1,balanced_accuracy,cohen_kappa,top3_accuracy,top5_accuracy,delta_vs_signatures,ci_low,ci_high,p_value,q_value,n_samples,n_features,folds,repeats,xgb_estimators,optuna_trials_completed,cache_key,oof_prediction_file,fold_metrics_file,na_reason,split_strategy,experiment_id,source_file
20260607T133931Z,main,Main,OS,Overall survival,survival,Survival,signatures_only,Mutational signatures,standard_sbs96_id83,SBS96 + ID83 spectra,no UGA atlas,No UGA atlas,cox_ph,Cox PH,c_index,Harrell C-index,0.6065431202452489,,,,,,,,,,,,,,,,,9986.0,182.0,5.0,1.0,,0.0,main_complete_panel_mc3_standard_features_059c6ad7664bed3ad37c6ddc,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,,5 outer event-stratified folds; inner 60/20 event-stratified validation split,main_manuscript_complete_panel,main_manuscript_complete_panel_endpoint_results.csv
20260607T133931Z,main,Main,OS,Overall survival,survival,Survival,signatures_plus_MAF_stack,Signatures + Bio MAF v4,signatures_plus_MAF_stack,Signatures + Bio MAF v4,no UGA atlas,No UGA atlas,cox_ph,Cox PH,c_index,Harrell C-index,0.6326136821863003,,,,,,,,,,,,,,,,,9986.0,1130.0,5.0,1.0,,0.0,main_complete_panel_mc3_signatures_plus_maf_stack_bio_v4_nested_fs_70333d828a06960826cdc3d8,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,,5 outer event-stratified folds; inner 60/20 event-stratified validation split,main_manuscript_complete_panel,main_manuscript_complete_panel_endpoint_results.csv
20260607T133931Z,main,Main,cancer_type_top20,Cancer type (top 20),multiclass,Multiclass classification,MAF_stack_only,Bio MAF v4,MAF_stack_only,Bio MAF v4,no UGA atlas,No UGA atlas,XGBoost,XGBoost,macro_auroc,macro-AUROC,0.9586677215400228,,0.9586677215400228,0.9639956631959546,,0.6702272727272728,0.6704461965997327,0.6704461965997327,0.6677562414030127,0.6500478879241143,0.8656818181818182,0.9286363636363636,,,,,,8800.0,948.0,5.0,1.0,,0.0,main_complete_panel_mc3_maf_stack_bio_v4_nested_fs_d6edd8e534e20d8f3900f40a,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,,5 outer stratified folds; inner 60/20 stratified validation split,main_manuscript_complete_panel,main_manuscript_complete_panel_endpoint_results.csv
20260607T133931Z,main,Main,cancer_type_top20,Cancer type (top 20),multiclass,Multiclass classification,MAF_stack_only,Bio MAF v4,MAF_stack_only,Bio MAF v4,no UGA atlas,No UGA atlas,elastic_net,Elastic net,macro_auroc,macro-AUROC,0.9313453563569716,,0.9313453563569716,0.9325053868529796,,0.5889772727272727,0.593489955303923,0.593489955303923,0.5846918473732353,0.5638776306641369,0.8068181818181818,0.8936363636363637,,,,,,8800.0,948.0,5.0,1.0,,0.0,main_complete_panel_mc3_maf_stack_bio_v4_nested_fs_d6edd8e534e20d8f3900f40a,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,,5 outer stratified folds; inner 60/20 stratified validation split,main_manuscript_complete_panel,main_manuscript_complete_panel_endpoint_results.csv
20260607T133931Z,main,Main,cancer_type_top20,Cancer type (top 20),multiclass,Multiclass classification,MuAt_style_attention_MIL,MuAt-compatible,MuAt-compatible reimplementation,Muat Compatible Reimplementation,no UGA atlas,No UGA atlas,MuAt-compatible reimplementation,MuAt-compatible,macro_auroc,macro-AUROC,0.9202026152125976,0.9202026152125976,,0.9216432035667682,,0.5388636363636363,0.5202215298300465,0.5202215298300465,0.5335608330088428,0.5122910630721595,0.7747727272727273,0.8607954545454546,,,,,,8800.0,,5.0,1.0,,,,muat_style_tcga_comparator_cancer_type_top20_comparable_oof_predictions.csv,muat_style_tcga_comparator_cancer_type_top20_comparable_fold_metrics.csv,,5-fold OOF CV where available,muat_style_tcga_comparator,muat_style_tcga_comparator_cancer_type_top20_comparable_endpoint_results.csv
20260607T133931Z,main,Main,cancer_type_top20,Cancer type (top 20),multiclass,Multiclass classification,burden_only,Mutational burden,burden_only,Mutational burden,no UGA atlas,No UGA atlas,XGBoost,XGBoost,macro_auroc,macro-AUROC,0.8080980706742714,,0.8080980706742714,0.8354459724336667,,0.28875,0.2380119236303373,0.2380119236303373,0.2540954256349878,0.2378331081278268,0.5634090909090909,0.6984090909090909,,,,,,8800.0,3.0,5.0,1.0,,0.0,main_complete_panel_mc3_standard_features_b51f8b5ae4d45407a30592e9,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,,5 outer stratified folds; inner 60/20 stratified validation split,main_manuscript_complete_panel,main_manuscript_complete_panel_endpoint_results.csv
20260607T133931Z,main,Main,cancer_type_top20,Cancer type (top 20),multiclass,Multiclass classification,burden_only,Mutational burden,burden_only,Mutational burden,no UGA atlas,No UGA atlas,elastic_net,Elastic net,macro_auroc,macro-AUROC,0.7806988905158254,,0.7806988905158254,0.7960544068073075,,0.2448863636363636,0.2105016915437985,0.2105016915437985,0.2492069611753795,0.2060123963140866,0.4921590909090909,0.6448863636363636,,,,,,8800.0,3.0,5.0,1.0,,0.0,main_complete_panel_mc3_standard_features_b51f8b5ae4d45407a30592e9,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,,5 outer stratified folds; inner 60/20 stratified validation split,main_manuscript_complete_panel,main_manuscript_complete_panel_endpoint_results.csv
20260607T133931Z,main,Main,cancer_type_top20,Cancer type (top 20),multiclass,Multiclass classification,signatures_only,Mutational signatures,standard_sbs96_id83,SBS96 + ID83 spectra,no UGA atlas,No UGA atlas,XGBoost,XGBoost,macro_auroc,macro-AUROC,0.9353987054872702,,0.9353987054872702,0.943658959058286,,0.5631818181818182,0.5490794601501003,0.5490794601501003,0.5398795555483545,0.5347768062736917,0.8207954545454546,0.899090909090909,,,,,,8800.0,182.0,5.0,1.0,,0.0,main_complete_panel_mc3_standard_features_b51f8b5ae4d45407a30592e9,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,,5 outer stratified folds; inner 60/20 stratified validation split,main_manuscript_complete_panel,main_manuscript_complete_panel_endpoint_results.csv
20260607T133931Z,main,Main,cancer_type_top20,Cancer type (top 20),multiclass,Multiclass classification,signatures_only,Mutational signatures,standard_sbs96_id83,SBS96 + ID83 spectra,no UGA atlas,No UGA atlas,elastic_net,Elastic net,macro_auroc,macro-AUROC,0.9183512598771202,,0.9183512598771202,0.9218533723901696,,0.5125,0.5077062342197263,0.5077062342197263,0.5311280077859434,0.4863374147366981,0.7822727272727272,0.8789772727272728,,,,,,8800.0,182.0,5.0,1.0,,0.0,main_complete_panel_mc3_standard_features_b51f8b5ae4d45407a30592e9,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,,5 outer stratified folds; inner 60/20 stratified validation split,main_manuscript_complete_panel,main_manuscript_complete_panel_endpoint_results.csv
20260607T133931Z,main,Main,cancer_type_top20,Cancer type (top 20),multiclass,Multiclass classification,signatures_plus_MAF_stack,Signatures + Bio MAF v4,signatures_plus_MAF_stack,Signatures + Bio MAF v4,no UGA atlas,No UGA atlas,XGBoost,XGBoost,macro_auroc,macro-AUROC,0.975756575207822,,0.975756575207822,0.9780069683829924,,0.7436363636363637,0.7488494908953992,0.7488494908953992,0.7424171451086083,0.727768225184253,0.9090909090909092,0.9551136363636364,,,,,,8800.0,1130.0,5.0,1.0,,0.0,main_complete_panel_mc3_signatures_plus_maf_stack_bio_v4_nested_fs_9cce34fc4a9671061d0a7619,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,,5 outer stratified folds; inner 60/20 stratified validation split,main_manuscript_complete_panel,main_manuscript_complete_panel_endpoint_results.csv
